所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成23年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,委員手当,22044,24468,-2424
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,常勤職員給与,6222,6617,-395
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,非常勤職員手当,110525,111660,-1135
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,休職者給与,98077,73417,24660
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,国際機関等派遣職員給与,510317,492947,17370
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,短時間勤務職員給与,121976,29160,92816
財務省,財務本省,001,95,016,2,15,1,05,財務本省共通費,公務災害補償費,148118,146795,1323
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,退職手当,11574580,10518929,1055651
財務省,財務本省,001,95,089,2,11,1,05,財務本省共通費,子ども手当,177318,90324,86994
財務省,財務本省,001,95,089,2,11,1,05,財務本省共通費,児童手当,0,6900,-6900
財務省,財務本省,001,95,016,2,12,9,06,財務本省共通費,諸謝金,121318,125272,-3954
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,職員旅費,546912,556934,-10022
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国為替検査旅費,4344,4365,-21
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国留学旅費,101663,115030,-13367
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,赴任旅費,372495,372495,0
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,委員等旅費,23190,28649,-5459
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国人招へい旅費,1042,881,161
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁費,1860653,2222488,-361835
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,国会図書館支部庁費,3203,3203,0
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,情報処理業務庁費,1657132,1776924,-119792
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁舎管理改善設備整備費,722718,736061,-13343
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,印紙製造費,977411,990986,-13575
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,通信専用料,37338,44326,-6988
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,電子計算機等借料,83912,349605,-265693
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,招へい外国人滞在費,424,424,0
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,各所修繕,190624,208470,-17846
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,公共施設等維持管理運営費,41970,41434,536
財務省,財務本省,001,95,199,2,13,3,09,財務本省共通費,自動車重量税,740,470,270
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,国家公務員共済組合負担金,18538174,18249857,288317
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,基礎年金国家公務員共済組合負担金,4238596,3886682,351914
財務省,財務本省,001,95,029,2,13,5,16,財務本省共通費,国有資産所在市町村交付金,34929,34945,-16
財務省,財務本省,001,95,016,2,72,5,16,財務本省共通費,関税協力理事会等分担金,194890,195875,-985
財務省,財務本省,001,95,016,2,12,9,17,財務本省共通費,交際費,1155,1500,-345
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,賠償償還及払戻金,4000,4000,0
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,貨幣交換差減補填金,50104000,7977451,42126549
財務省,財務本省,001,95,199,2,40,9,20,財務本省共通費,保険会社損失補償金,633,633,0
財務省,財務本省,002,95,016,1,20,2,08,財務本省施設費,施設施工旅費,818,845,-27
財務省,財務本省,002,95,016,1,20,3,09,財務本省施設費,施設施工庁費,696,719,-23
財務省,財務本省,002,95,016,1,20,4,15,財務本省施設費,施設整備費,128966,133144,-4178
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,委員手当,322,402,-80
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,非常勤職員手当,2014,1962,52
財務省,財務本省,003,95,016,2,12,9,06,財政健全化推進費,諸謝金,9739,8117,1622
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,職員旅費,71300,70762,538
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,委員等旅費,8189,1355,6834
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,庁費,106697,96147,10550
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,研修所庁費,36796,37768,-972
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,予算編成事務等機械化庁費,1327995,1281636,46359
財務省,財務本省,003,95,016,2,20,3,09,財政健全化推進費,歳入歳出関係事務機械化庁費,3141884,2239315,902569
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,情報処理業務庁費,23395,21000,2395
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,通信専用料,230685,246884,-16199
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,電子計算機等借料,4934700,4719351,215349
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,土地建物借料,126599,115895,10704
財務省,財務本省,003,95,016,2,72,5,16,財政健全化推進費,経済協力開発機構拠出金,3624,1326,2298
財務省,財務本省,004,95,016,2,12,9,06,税制企画立案費,諸謝金,1456,1456,0
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,職員旅費,3297,3175,122
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,委員等旅費,3620,1320,2300
財務省,財務本省,004,95,016,2,12,3,09,税制企画立案費,庁費,164054,173354,-9300
財務省,財務本省,005,95,016,2,11,1,05,資産債務管理費,非常勤職員手当,36655,23110,13545
財務省,財務本省,005,95,016,2,12,9,06,資産債務管理費,諸謝金,4744,4438,306
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,職員旅費,15403,9248,6155
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,委員等旅費,578,860,-282
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,庁費,27722,40954,-13232
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,情報処理業務庁費,882084,1213108,-331024
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,通信専用料,490,490,0
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,電子計算機等借料,801012,677670,123342
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,公共施設等維持管理運営費,1428898,888829,540069
財務省,財務本省,008,20,100,1,30,6,22,国債費,出資国債等償還財源国債整理基金特別会計へ繰入,204486629,142048771,62437858
財務省,財務本省,008,20,100,2,30,6,22,国債費,普通国債等償還財源等国債整理基金特別会計へ繰入,21344613178,20093907594,1250705584
財務省,財務本省,007,95,016,1,93,2,08,公務員宿舎施設費,施設施工旅費,9371,12902,-3531
財務省,財務本省,007,95,016,1,93,3,09,公務員宿舎施設費,施設施工庁費,300073,285576,14497
財務省,財務本省,007,95,016,1,93,4,15,公務員宿舎施設費,施設整備費,2715520,2557659,157861
財務省,財務本省,007,95,016,1,93,4,15,公務員宿舎施設費,合同宿舎施設改修費,4123937,4252454,-128517
財務省,財務本省,007,95,016,1,20,4,15,公務員宿舎施設費,不動産購入費,1775508,1732669,42839
財務省,財務本省,014,95,016,1,20,2,08,特定国有財産整備費,施設施工旅費,221,0,221
財務省,財務本省,014,35,030,2,12,3,09,特定国有財産整備費,防衛施設施工庁費,7277,0,7277
財務省,財務本省,014,95,016,1,20,3,09,特定国有財産整備費,施設施工庁費,30614,0,30614
財務省,財務本省,014,35,030,2,20,4,15,特定国有財産整備費,防衛施設整備費,3900,0,3900
財務省,財務本省,014,95,016,1,20,4,15,特定国有財産整備費,特定施設整備費,3467,0,3467
財務省,財務本省,016,95,016,2,12,3,09,特定国有財産整備諸費,庁費,2520,0,2520
財務省,財務本省,009,95,016,2,12,9,06,貨幣製造及信用秩序制度等企画立案費,諸謝金,692,837,-145
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,職員旅費,3965,3799,166
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,委員等旅費,223,297,-74
財務省,財務本省,009,95,016,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,庁費,20357,18985,1372
財務省,財務本省,009,95,018,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,貨幣製造費,15255711,15082524,173187
財務省,財務本省,009,95,016,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,情報処理業務庁費,0,9212,-9212
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,委員手当,423,423,0
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,非常勤職員手当,4655,5028,-373
財務省,財務本省,010,95,016,2,12,9,06,関税制度等企画立案費,諸謝金,85090,85976,-886
財務省,財務本省,010,95,016,2,12,9,06,関税制度等企画立案費,アジア太平洋経済協力閣僚会議等開催謝金,0,34173,-34173
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,職員旅費,156910,163173,-6263
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,委員等旅費,6524,3596,2928
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,アジア太平洋経済協力閣僚会議等開催旅費,0,27195,-27195
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,アジア太平洋経済協力閣僚会議等開催委員等旅費,0,868,-868
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,庁費,170147,176258,-6111
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,研修所庁費,326404,334157,-7753
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,輸出入貨物分析機器整備費,247860,253034,-5174
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,貿易調査統計費,186471,168489,17982
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,電子計算機等借料,195842,212222,-16380
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,アジア太平洋経済協力閣僚会議等開催庁費,0,974838,-974838
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,情報処理業務庁費,0,14433,-14433
財務省,財務本省,010,95,016,2,12,9,17,関税制度等企画立案費,アジア太平洋経済協力閣僚会議等開催交際費,0,1050,-1050
財務省,財務本省,011,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,30844,32050,-1206
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,113392,110276,3116
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,14282,14923,-641
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助外国人招へい旅費,59970,62763,-2793
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助庁費,272255,300545,-28290
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助情報処理業務庁費,688,6253,-5565
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助招へい外国人滞在費,71466,78789,-7323
財務省,財務本省,011,50,015,2,72,5,16,経済協力費,政府開発援助アジア開発銀行等拠出金,21209477,23862963,-2653486
財務省,財務本省,011,50,062,1,95,9,24,経済協力費,政府開発援助独立行政法人国際協力機構有償資金協力部門出資金,64400000,104400000,-40000000
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助国際復興開発銀行出資金,2476528,0,2476528
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助アジア開発銀行出資金,3559126,4004431,-445305
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助アフリカ開発銀行出資金,2446640,0,2446640
財務省,財務本省,012,60,062,2,40,5,16,政策金融費,株式会社日本政策金融公庫補助金,341503,382537,-41034
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補助金,75866,81506,-5640
財務省,財務本省,012,60,062,2,40,5,16,政策金融費,株式会社日本政策金融公庫補給金,8911000,3523000,5388000
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補給金,1200,1200,0
財務省,財務本省,012,60,062,1,95,9,24,政策金融費,株式会社日本政策金融公庫出資金,77100000,579300000,-502200000
財務省,財務本省,013,95,081,2,71,5,16,国家公務員共済組合連合会等助成費,国家公務員共済組合連合会補助金,3148438,3847344,-698906
財務省,財務本省,013,04,081,2,71,5,16,国家公務員共済組合連合会等助成費,日本郵政共済組合等補助金,112043,116026,-3983
財務省,財務本省,013,95,081,2,30,5,16,国家公務員共済組合連合会等助成費,国家公務員共済組合連合会職員共済組合負担金,97631,107190,-9559
財務省,財務本省,013,95,081,2,30,5,16,国家公務員共済組合連合会等助成費,基礎年金国家公務員共済組合連合会職員共済組合負担金,3122769,2896268,226501
財務省,財務本省,013,02,081,2,30,5,16,国家公務員共済組合連合会等助成費,日本郵政共済組合等負担金,2447353,2649520,-202167
財務省,財務本省,013,02,081,2,30,5,16,国家公務員共済組合連合会等助成費,基礎年金日本郵政共済組合負担金,62662485,57618689,5043796
財務省,財務本省,013,95,081,2,60,5,16,国家公務員共済組合連合会等助成費,旧令共済組合年金等交付金,3507430,3859719,-352289
財務省,財務本省,013,95,081,2,60,5,16,国家公務員共済組合連合会等助成費,日本製鉄八幡共済組合年金交付金,42983,48832,-5849
財務省,財務本省,017,96,108,2,95,9,99,経済危機対応・地域活性化予備費,(経済危機対応・地域活性化予備費),810000000,999674093,-189674093
財務省,財務本省,019,98,110,2,95,9,99,予備費,(予備費),350000000,300000000,50000000
財務省,財務本省,020,99,199,2,95,6,22,決算調整資金へ繰入,決算調整資金へ繰入,0,718175674,-718175674
財務省,財務局,021,95,016,2,11,1,02,財務局共通費,職員基本給,19986685,20001486,-14801
財務省,財務局,021,95,016,2,11,1,03,財務局共通費,職員諸手当,8998497,9336643,-338146
財務省,財務局,021,95,016,2,11,1,04,財務局共通費,超過勤務手当,998643,1015891,-17248
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,非常勤職員手当,526626,486422,40204
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,休職者給与,107654,42971,64683
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,短時間勤務職員給与,109747,77215,32532
財務省,財務局,021,95,089,2,11,1,05,財務局共通費,子ども手当,360992,252512,108480
財務省,財務局,021,95,089,2,11,1,05,財務局共通費,児童手当,0,19290,-19290
財務省,財務局,021,95,016,2,12,9,06,財務局共通費,諸謝金,19916,20672,-756
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,職員旅費,124429,120610,3819
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,外国為替検査旅費,9083,9505,-422
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,委員等旅費,1547,1609,-62
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,庁費,3389571,3466777,-77206
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,情報処理業務庁費,2213042,2334848,-121806
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,通信専用料,24033,205116,-181083
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,土地建物借料,38233,20011,18222
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,各所修繕,148732,126929,21803
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,公共施設等維持管理運営費,49323,45299,4024
財務省,財務局,021,95,199,2,13,3,09,財務局共通費,自動車重量税,3388,1523,1865
財務省,財務局,021,95,016,2,94,4,15,財務局共通費,換地清算金,1000,1000,0
財務省,財務局,021,95,029,2,13,5,16,財務局共通費,国有資産所在市町村交付金,8614360,8403056,211304
財務省,財務局,021,95,016,2,12,9,17,財務局共通費,交際費,1440,1440,0
財務省,財務局,021,95,016,2,95,9,18,財務局共通費,賠償償還及払戻金,1100000,1100000,0
財務省,財務局,022,95,016,1,20,2,08,財務局施設費,施設施工旅費,132,92,40
財務省,財務局,022,95,016,1,20,3,09,財務局施設費,施設施工庁費,6689,3537,3152
財務省,財務局,022,95,016,1,20,4,15,財務局施設費,施設整備費,69207,110202,-40995
財務省,財務局,023,95,016,2,11,1,05,財務局業務費,委員手当,2820,3349,-529
財務省,財務局,023,95,016,2,11,1,05,財務局業務費,非常勤職員手当,1980928,1894271,86657
財務省,財務局,023,95,016,2,12,9,06,財務局業務費,諸謝金,17015,18766,-1751
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,職員旅費,270494,288843,-18349
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,立会検査旅費,107800,107800,0
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,金融機関等検査旅費,536292,534124,2168
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,委員等旅費,3205,3523,-318
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,庁費,430034,339677,90357
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,国有財産管理処分庁費,5769661,5858291,-88630
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,情報処理業務庁費,54650,67018,-12368
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,国有財産評価等手数料,822922,707828,115094
財務省,財務局,023,95,016,2,95,3,09,財務局業務費,合同宿舎管理費,2550949,2053464,497485
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,土地建物借料,281948,541891,-259943
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,各所修繕,1884880,2270649,-385769
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,普通財産維持費,327412,310197,17215
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,捜査費,3219,3252,-33
財務省,財務局,023,95,016,2,95,9,20,財務局業務費,離作等補償金,3156,3060,96
財務省,税関,031,95,017,2,11,1,02,税関共通費,職員基本給,37586242,37397904,188338
財務省,税関,031,95,017,2,11,1,03,税関共通費,職員諸手当,17117098,17477210,-360112
財務省,税関,031,95,017,2,11,1,04,税関共通費,超過勤務手当,5523865,5516711,7154
財務省,税関,031,95,017,2,11,1,05,税関共通費,常勤職員給与,23687,23699,-12
財務省,税関,031,95,017,2,11,1,05,税関共通費,非常勤職員手当,296693,291859,4834
財務省,税関,031,95,017,2,11,1,05,税関共通費,休職者給与,196203,92943,103260
財務省,税関,031,95,017,2,11,1,05,税関共通費,短時間勤務職員給与,676176,515993,160183
財務省,税関,031,95,089,2,11,1,05,税関共通費,子ども手当,797964,584935,213029
財務省,税関,031,95,089,2,11,1,05,税関共通費,児童手当,0,44685,-44685
財務省,税関,031,95,017,2,12,9,06,税関共通費,諸謝金,13463,13563,-100
財務省,税関,031,95,017,2,12,2,08,税関共通費,職員旅費,70787,72991,-2204
財務省,税関,031,95,017,2,12,2,08,税関共通費,委員等旅費,740,803,-63
財務省,税関,031,95,017,2,12,3,09,税関共通費,庁費,2646784,2725459,-78675
財務省,税関,031,95,017,2,12,3,09,税関共通費,被服費,235350,253158,-17808
財務省,税関,031,95,017,2,12,3,09,税関共通費,土地建物借料,23824,23548,276
財務省,税関,031,95,017,2,12,3,09,税関共通費,各所修繕,222469,166901,55568
財務省,税関,031,95,017,2,12,3,09,税関共通費,公共施設等維持管理運営費,2292,0,2292
財務省,税関,031,95,199,2,13,3,09,税関共通費,自動車重量税,310,570,-260
財務省,税関,031,95,017,2,12,3,09,税関共通費,情報処理業務庁費,0,52969,-52969
財務省,税関,031,95,017,2,12,3,09,税関共通費,電子計算機等借料,0,59920,-59920
財務省,税関,031,95,029,2,13,5,16,税関共通費,国有資産所在市町村交付金,56420,56593,-173
財務省,税関,031,95,017,2,12,9,17,税関共通費,交際費,520,520,0
財務省,税関,031,95,017,2,95,9,18,税関共通費,賠償償還及払戻金,3300,3300,0
財務省,税関,032,95,017,1,20,2,08,税関施設費,施設施工旅費,2215,864,1351
財務省,税関,032,95,017,1,20,3,09,税関施設費,施設施工庁費,36794,14296,22498
財務省,税関,032,95,017,1,20,4,15,税関施設費,施設整備費,349086,126471,222615
財務省,税関,033,95,017,2,11,1,05,税関業務費,委員手当,929,1039,-110
財務省,税関,033,95,017,2,12,9,06,税関業務費,諸謝金,9731,10015,-284
財務省,税関,033,95,017,2,95,9,07,税関業務費,褒賞品費,3857,3857,0
財務省,税関,033,95,017,2,12,2,08,税関業務費,輸出入調査旅費,337650,344105,-6455
財務省,税関,033,95,017,2,12,2,08,税関業務費,監視取締旅費,341940,335487,6453
財務省,税関,033,95,017,2,12,2,08,税関業務費,委員等旅費,3607,3839,-232
財務省,税関,033,95,017,2,12,2,08,税関業務費,航海日当食卓料,31406,31406,0
財務省,税関,033,95,017,2,12,2,08,税関業務費,参考人旅費,124,124,0
財務省,税関,033,95,017,2,12,3,09,税関業務費,税関業務特別庁費,17593726,20322104,-2728378
財務省,税関,033,95,017,2,12,3,09,税関業務費,船舶運航費,1016231,998914,17317
財務省,税関,033,95,017,2,12,3,09,税関業務費,通信専用料,798774,891956,-93182
財務省,税関,033,95,017,2,12,3,09,税関業務費,通関電子情報処理組織使用料,4794855,4731044,63811
財務省,税関,033,95,017,2,12,3,09,税関業務費,電子計算機等借料,21711,166259,-144548
財務省,税関,033,95,017,2,12,3,09,税関業務費,土地建物借料,2343397,2367629,-24232
財務省,税関,033,95,017,2,12,3,09,税関業務費,各所修繕,23479,23966,-487
財務省,税関,033,95,017,2,12,3,09,税関業務費,捜査費,32000,32000,0
財務省,税関,033,95,017,2,12,3,09,税関業務費,公共施設等維持管理運営費,10191,9970,221
財務省,税関,033,95,199,2,13,3,09,税関業務費,自動車重量税,10356,12124,-1768
財務省,税関,034,95,017,1,20,2,08,船舶建造費,船舶建造旅費,2190,667,1523
財務省,税関,034,95,017,1,20,3,09,船舶建造費,船舶建造庁費,4917,9711,-4794
財務省,税関,034,95,017,1,20,4,15,船舶建造費,船舶建造費,575400,797500,-222100
財務省,国税庁,041,95,017,2,11,1,02,国税庁共通費,職員基本給,279082697,278517250,565447
財務省,国税庁,041,95,017,2,11,1,03,国税庁共通費,職員諸手当,123489527,127769094,-4279567
財務省,国税庁,041,95,017,2,11,1,04,国税庁共通費,超過勤務手当,20344990,20408965,-63975
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,委員手当,6180,5878,302
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,常勤職員給与,5049,5006,43
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,非常勤職員手当,661683,660646,1037
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,休職者給与,587305,298892,288413
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,短時間勤務職員給与,3642874,2317959,1324915
財務省,国税庁,041,95,017,2,15,1,05,国税庁共通費,公務災害補償費,253827,251866,1961
財務省,国税庁,041,95,017,2,11,1,05,国税庁共通費,退職手当,53484216,49089413,4394803
財務省,国税庁,041,95,089,2,11,1,05,国税庁共通費,子ども手当,4787306,2892760,1894546
財務省,国税庁,041,95,089,2,11,1,05,国税庁共通費,児童手当,0,220990,-220990
財務省,国税庁,041,95,017,2,12,9,06,国税庁共通費,諸謝金,230515,234606,-4091
財務省,国税庁,041,95,017,2,95,9,07,国税庁共通費,報償費,400,400,0
財務省,国税庁,041,95,017,2,12,2,08,国税庁共通費,職員旅費,400015,406757,-6742
財務省,国税庁,041,95,017,2,12,2,08,国税庁共通費,赴任旅費,1078224,1078224,0
財務省,国税庁,041,95,017,2,12,2,08,国税庁共通費,委員等旅費,2812,2728,84
財務省,国税庁,041,95,017,2,12,2,08,国税庁共通費,外国人招へい旅費,1521,1521,0
財務省,国税庁,041,95,017,2,12,3,09,国税庁共通費,庁費,9293364,8752810,540554
財務省,国税庁,041,95,017,2,12,3,09,国税庁共通費,通信専用料,28805,32357,-3552
財務省,国税庁,041,95,017,2,12,3,09,国税庁共通費,招へい外国人滞在費,692,692,0
財務省,国税庁,041,95,017,2,12,3,09,国税庁共通費,各所修繕,3170692,1924028,1246664
財務省,国税庁,041,95,017,2,12,3,09,国税庁共通費,公共施設等維持管理運営費,21428,0,21428
財務省,国税庁,041,95,199,2,13,3,09,国税庁共通費,自動車重量税,190,60,130
財務省,国税庁,041,95,017,2,94,4,15,国税庁共通費,換地清算金,0,640,-640
財務省,国税庁,041,95,017,2,11,5,16,国税庁共通費,国家公務員共済組合負担金,76257402,75736971,520431
財務省,国税庁,041,95,017,2,11,5,16,国税庁共通費,基礎年金国家公務員共済組合負担金,17685275,16476387,1208888
財務省,国税庁,041,95,029,2,13,5,16,国税庁共通費,国有資産所在市町村交付金,262160,261818,342
財務省,国税庁,041,95,017,2,12,9,17,国税庁共通費,交際費,3620,3620,0
財務省,国税庁,041,95,017,2,95,9,18,国税庁共通費,賠償償還及払戻金,60600,60600,0
財務省,国税庁,041,95,017,2,95,9,19,国税庁共通費,保証金,143,143,0
財務省,国税庁,041,95,017,2,95,9,20,国税庁共通費,国有特許発明補償費,40,40,0
財務省,国税庁,042,95,017,1,20,2,08,国税庁施設費,施設施工旅費,7802,10152,-2350
財務省,国税庁,042,95,017,1,20,3,09,国税庁施設費,施設施工庁費,301166,309060,-7894
財務省,国税庁,042,95,017,1,20,4,15,国税庁施設費,施設整備費,2558593,2583698,-25105
財務省,国税庁,042,95,017,1,94,4,15,国税庁施設費,不動産購入費,17900,7130,10770
財務省,国税庁,043,95,017,2,11,1,05,税務業務費,非常勤職員手当,54285,61753,-7468
財務省,国税庁,043,95,017,2,12,9,06,税務業務費,諸謝金,202488,215820,-13332
財務省,国税庁,043,95,017,2,12,9,06,税務業務費,政府開発援助諸謝金,486,518,-32
財務省,国税庁,043,95,017,2,95,9,07,税務業務費,褒賞品費,50979,67109,-16130
財務省,国税庁,043,95,017,2,12,2,08,税務業務費,職員旅費,736504,1081382,-344878
財務省,国税庁,043,95,017,2,12,2,08,税務業務費,政府開発援助職員旅費,1081,1081,0
財務省,国税庁,043,95,017,2,12,2,08,税務業務費,税務調査旅費,6653310,6756610,-103300
財務省,国税庁,043,95,017,2,12,2,08,税務業務費,滞納処分旅費,542396,542412,-16
財務省,国税庁,043,95,017,2,12,2,08,税務業務費,委員等旅費,37787,41529,-3742
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,政府開発援助庁費,6972,7579,-607
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,校費,1421907,1320543,101364
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,税務特別庁費,69517270,68613590,903680
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,証紙製造費,424,424,0
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,通信専用料,145358,532630,-387272
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,電子計算機等借料,23863508,26185413,-2321905
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,成果重視事業国税電子申告・納税システム開発運用費,9871092,11537464,-1666372
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,土地建物借料,769900,843405,-73505
財務省,国税庁,043,95,017,2,12,3,09,税務業務費,捜査費,500167,500772,-605
財務省,国税庁,043,95,199,2,13,3,09,税務業務費,自動車重量税,57245,59814,-2569
財務省,国税庁,043,95,017,2,40,5,16,税務業務費,単式蒸留しようちゆう製造業近代化事業費等補助金,289173,294008,-4835
財務省,国税庁,043,95,017,2,72,5,16,税務業務費,経済協力開発機構拠出金,1800,0,1800
財務省,国税庁,044,95,017,2,11,1,02,国税不服審判所,職員基本給,3033919,3021203,12716
財務省,国税庁,044,95,017,2,11,1,03,国税不服審判所,職員諸手当,1482578,1535577,-52999
財務省,国税庁,044,95,017,2,11,1,04,国税不服審判所,超過勤務手当,136756,137292,-536
財務省,国税庁,044,95,089,2,11,1,05,国税不服審判所,子ども手当,30900,13494,17406
財務省,国税庁,044,95,089,2,11,1,05,国税不服審判所,児童手当,0,1030,-1030
