所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和6年度要求額,前年度予算額(千円),比較増△減額(千円)
厚生労働省,厚生労働本省,031,07,086,2,81,5,16,健康増進対策費,疾病予防対策事業費等補助金,13294138,13749605,-455467
厚生労働省,厚生労働本省,031,06,081,2,71,5,16,健康増進対策費,全国健康保険協会特定健康診査・保健指導補助金,2085561,1976411,109150
厚生労働省,厚生労働本省,031,06,081,2,71,5,16,健康増進対策費,健康保険組合特定健康診査・保健指導補助金,2869888,2717437,152451
厚生労働省,厚生労働本省,031,06,081,2,71,5,16,健康増進対策費,国民健康保険組合特定健康診査・保健指導補助金,587534,573298,14236
厚生労働省,厚生労働本省,031,06,081,2,71,5,16,健康増進対策費,国民健康保険特定健康診査・保健指導負担金,13104119,12936022,168097
厚生労働省,厚生労働本省,032,95,016,2,12,9,06,健康危機管理推進費,諸謝金,920,815,105
厚生労働省,厚生労働本省,032,95,016,2,12,2,08,健康危機管理推進費,職員旅費,5925,5925,0
厚生労働省,厚生労働本省,032,95,016,2,12,2,08,健康危機管理推進費,委員等旅費,7199,4847,2352
厚生労働省,厚生労働本省,032,95,016,2,12,3,09,健康危機管理推進費,庁費,15963,15963,0
厚生労働省,厚生労働本省,032,95,016,2,12,3,09,健康危機管理推進費,社会保障関係情報化業務庁費,49445,50531,-1086
厚生労働省,厚生労働本省,032,95,016,2,12,3,09,健康危機管理推進費,医薬品買上費,125613,190595,-64982
厚生労働省,厚生労働本省,032,95,016,2,12,5,14,健康危機管理推進費,衛生関係指導者養成等委託費,202587,196555,6032
厚生労働省,厚生労働本省,032,07,086,2,81,5,16,健康危機管理推進費,疾病予防対策事業費等補助金,641944,607870,34074
厚生労働省,厚生労働本省,033,95,016,2,12,9,06,食品等安全確保対策費,諸謝金,3388,3388,0
厚生労働省,厚生労働本省,033,95,016,2,12,2,08,食品等安全確保対策費,職員旅費,36789,37024,-235
厚生労働省,厚生労働本省,033,95,016,2,12,2,08,食品等安全確保対策費,委員等旅費,4270,4264,6
厚生労働省,厚生労働本省,033,95,016,2,12,3,09,食品等安全確保対策費,庁費,9486,9409,77
厚生労働省,厚生労働本省,033,95,016,2,12,3,09,食品等安全確保対策費,社会保障関係情報化業務庁費,22376,22341,35
厚生労働省,厚生労働本省,033,95,016,2,12,3,09,食品等安全確保対策費,食品等試験検査費,176149,169918,6231
厚生労働省,厚生労働本省,033,95,016,2,12,5,14,食品等安全確保対策費,油症患者健康実態調査地方公共団体委託費,371721,372036,-315
厚生労働省,厚生労働本省,033,95,016,2,12,5,14,食品等安全確保対策費,油症患者健康実態調査委託費,15459,15828,-369
厚生労働省,厚生労働本省,033,95,016,2,12,5,14,食品等安全確保対策費,衛生関係指導者養成等委託費,68733,68253,480
厚生労働省,厚生労働本省,036,95,016,2,12,9,06,麻薬・覚醒剤等対策費,諸謝金,991,1695,-704
厚生労働省,厚生労働本省,036,95,016,2,95,9,07,麻薬・覚醒剤等対策費,報償費,6106,6106,0
厚生労働省,厚生労働本省,036,95,016,2,12,2,08,麻薬・覚醒剤等対策費,職員旅費,687,687,0
厚生労働省,厚生労働本省,036,07,086,2,12,2,08,麻薬・覚醒剤等対策費,あへん需給調査旅費,597,597,0
厚生労働省,厚生労働本省,036,07,086,2,12,2,08,麻薬・覚醒剤等対策費,麻薬等乱用防止対策旅費,15112,8443,6669
厚生労働省,厚生労働本省,036,95,016,2,12,2,08,麻薬・覚醒剤等対策費,委員等旅費,4112,3991,121
厚生労働省,厚生労働本省,036,95,016,2,12,3,09,麻薬・覚醒剤等対策費,庁費,2182,2182,0
厚生労働省,厚生労働本省,036,07,086,2,12,3,09,麻薬・覚醒剤等対策費,あへん等取扱業務庁費,2285,2285,0
厚生労働省,厚生労働本省,036,07,086,2,12,3,09,麻薬・覚醒剤等対策費,麻薬等乱用防止対策業務庁費,448934,426897,22037
厚生労働省,厚生労働本省,036,07,086,2,12,3,09,麻薬・覚醒剤等対策費,あへん購入費,50,50,0
厚生労働省,厚生労働本省,036,95,016,2,12,5,14,麻薬・覚醒剤等対策費,検定検査事務等委託費,8336,2628,5708
厚生労働省,厚生労働本省,036,95,016,2,12,5,14,麻薬・覚醒剤等対策費,保健福祉調査委託費,55948,55930,18
厚生労働省,厚生労働本省,036,03,086,2,84,5,16,麻薬・覚醒剤等対策費,麻薬中毒者措置入院費負担金,436,437,-1
厚生労働省,厚生労働本省,036,07,086,2,84,5,16,麻薬・覚醒剤等対策費,麻薬中毒者護送費負担金,5,5,0
厚生労働省,厚生労働本省,036,95,086,2,81,5,16,麻薬・覚醒剤等対策費,あへん取締事務費交付金,27,27,0
厚生労働省,厚生労働本省,036,07,086,2,95,9,20,麻薬・覚醒剤等対策費,けし耕作者災害補償費,5,5,0
厚生労働省,厚生労働本省,037,95,016,2,12,9,06,化学物質安全対策費,諸謝金,3610,3610,0
厚生労働省,厚生労働本省,037,95,016,2,12,2,08,化学物質安全対策費,職員旅費,2427,2427,0
厚生労働省,厚生労働本省,037,95,016,2,12,2,08,化学物質安全対策費,委員等旅費,2785,2785,0
厚生労働省,厚生労働本省,037,95,016,2,12,3,09,化学物質安全対策費,庁費,536,536,0
厚生労働省,厚生労働本省,037,95,016,2,12,3,09,化学物質安全対策費,医薬品審査等業務庁費,54276,46024,8252
厚生労働省,厚生労働本省,037,95,016,2,12,3,09,化学物質安全対策費,家庭用品等試験検査費,203607,203541,66
厚生労働省,厚生労働本省,037,95,016,2,12,5,14,化学物質安全対策費,医薬品等試験調査委託費,29416,23389,6027
厚生労働省,厚生労働本省,038,95,016,2,12,9,06,生活衛生対策費,諸謝金,1043,1043,0
厚生労働省,厚生労働本省,038,95,016,2,12,2,08,生活衛生対策費,職員旅費,1330,1330,0
厚生労働省,厚生労働本省,038,95,016,2,12,2,08,生活衛生対策費,委員等旅費,884,885,-1
厚生労働省,厚生労働本省,038,95,016,2,12,3,09,生活衛生対策費,庁費,429,429,0
厚生労働省,厚生労働本省,038,95,016,2,12,3,09,生活衛生対策費,社会保障関係情報化業務庁費,14746,14745,1
厚生労働省,厚生労働本省,038,95,016,2,12,3,09,生活衛生対策費,医師等国家試験費,377,377,0
厚生労働省,厚生労働本省,038,95,016,2,12,5,14,生活衛生対策費,生活衛生関係営業対策調査委託費,38135,221116,-182981
厚生労働省,厚生労働本省,038,95,016,2,81,5,16,生活衛生対策費,生活衛生関係営業対策事業費補助金,1206396,1799332,-592936
厚生労働省,厚生労働本省,038,07,086,2,40,5,16,生活衛生対策費,株式会社日本政策金融公庫補給金,2992308,3022804,-30496
厚生労働省,厚生労働本省,038,07,086,1,95,9,24,生活衛生対策費,株式会社日本政策金融公庫出資金,0,152761,-152761
厚生労働省,厚生労働本省,039,95,016,2,12,9,06,労働条件確保・改善対策費,諸謝金,8960,11347,-2387
厚生労働省,厚生労働本省,039,95,016,2,12,2,08,労働条件確保・改善対策費,職員旅費,5749,5749,0
厚生労働省,厚生労働本省,039,95,016,2,12,2,08,労働条件確保・改善対策費,監督旅費,279,318,-39
厚生労働省,厚生労働本省,039,95,016,2,12,2,08,労働条件確保・改善対策費,委員等旅費,1395,939,456
厚生労働省,厚生労働本省,039,95,016,2,12,2,08,労働条件確保・改善対策費,参考人等旅費,221,147,74
厚生労働省,厚生労働本省,039,95,016,2,12,3,09,労働条件確保・改善対策費,庁費,58704,60965,-2261
厚生労働省,厚生労働本省,039,95,016,2,12,5,14,労働条件確保・改善対策費,労働条件研究調査等委託費,225198,185912,39286
厚生労働省,厚生労働本省,096,60,016,2,12,9,06,中小企業最低賃金引上げ支援対策費,諸謝金,103495,597754,-494259
厚生労働省,厚生労働本省,096,60,016,2,12,2,08,中小企業最低賃金引上げ支援対策費,職員旅費,2976,3538,-562
厚生労働省,厚生労働本省,096,60,016,2,12,2,08,中小企業最低賃金引上げ支援対策費,委員等旅費,213,265,-52
厚生労働省,厚生労働本省,096,60,016,2,12,3,09,中小企業最低賃金引上げ支援対策費,庁費,39072,324219,-285147
厚生労働省,厚生労働本省,096,60,016,2,12,5,14,中小企業最低賃金引上げ支援対策費,労働条件研究調査等委託費,51704,79313,-27609
厚生労働省,厚生労働本省,096,60,016,2,40,5,16,中小企業最低賃金引上げ支援対策費,中小企業最低賃金引上げ支援対策費補助金,624025,17964427,-17340402
厚生労働省,厚生労働本省,197,08,081,2,11,1,05,特定石綿被害建設業務労働者等給付金等支給諸費,特定石綿被害建設業務労働者等給付金等支給業務委員手当,16368,22780,-6412
