所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成29年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,庁費,58519,58525,-6
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,情報処理業務庁費,58417,64325,-5908
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,車両費,39927,35963,3964
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,広報費,13706,13900,-194
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,電子計算機借料,27503,25728,1775
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,用地処理事務費,112,162,-50
内閣府,沖縄総合事務局,104,43,052,1,20,3,09,沖縄港湾空港整備事業工事諸費,工事雑費,118021,117584,437
内閣府,沖縄総合事務局,104,43,199,1,20,3,09,沖縄港湾空港整備事業工事諸費,自動車重量税,206,266,-60
内閣府,沖縄総合事務局,104,43,052,1,20,5,16,沖縄港湾空港整備事業工事諸費,国家公務員共済組合負担金,81780,77876,3904
内閣府,沖縄総合事務局,104,43,029,1,20,5,16,沖縄港湾空港整備事業工事諸費,国有資産所在市町村交付金,525,1035,-510
内閣府,沖縄総合事務局,104,43,052,1,95,9,18,沖縄港湾空港整備事業工事諸費,賠償償還及払戻金,75,75,0
内閣府,沖縄総合事務局,110,44,052,1,20,1,02,沖縄道路環境整備事業工事諸費,職員基本給,41132,44117,-2985
内閣府,沖縄総合事務局,110,44,052,1,20,1,03,沖縄道路環境整備事業工事諸費,職員諸手当,21730,22681,-951
内閣府,沖縄総合事務局,110,44,052,1,20,1,04,沖縄道路環境整備事業工事諸費,超過勤務手当,9987,9649,338
内閣府,沖縄総合事務局,110,44,052,1,20,1,05,沖縄道路環境整備事業工事諸費,退職手当,3804,879,2925
内閣府,沖縄総合事務局,110,44,089,1,20,1,05,沖縄道路環境整備事業工事諸費,児童手当,1290,1060,230
内閣府,沖縄総合事務局,110,44,052,1,20,9,06,沖縄道路環境整備事業工事諸費,諸謝金,763,595,168
内閣府,沖縄総合事務局,110,44,052,1,20,2,08,沖縄道路環境整備事業工事諸費,職員旅費,73,73,0
内閣府,沖縄総合事務局,110,44,052,1,20,2,08,沖縄道路環境整備事業工事諸費,日額旅費,364,364,0
内閣府,沖縄総合事務局,110,44,052,1,20,2,08,沖縄道路環境整備事業工事諸費,赴任旅費,798,789,9
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,庁費,10511,10526,-15
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,情報処理業務庁費,11866,12610,-744
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,広報費,100,40,60
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,電子計算機借料,4028,4504,-476
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,用地処理事務費,28,27,1
内閣府,沖縄総合事務局,110,44,052,1,20,3,09,沖縄道路環境整備事業工事諸費,工事雑費,21157,20834,323
内閣府,沖縄総合事務局,110,44,052,1,20,5,16,沖縄道路環境整備事業工事諸費,国家公務員共済組合負担金,12369,12252,117
内閣府,沖縄総合事務局,106,45,052,1,20,1,02,沖縄国営公園事業工事諸費,職員基本給,58103,59164,-1061
内閣府,沖縄総合事務局,106,45,052,1,20,1,03,沖縄国営公園事業工事諸費,職員諸手当,34896,35059,-163
内閣府,沖縄総合事務局,106,45,052,1,20,1,04,沖縄国営公園事業工事諸費,超過勤務手当,4573,4612,-39
内閣府,沖縄総合事務局,106,45,052,1,20,1,05,沖縄国営公園事業工事諸費,退職手当,2917,2134,783
内閣府,沖縄総合事務局,106,45,089,1,20,1,05,沖縄国営公園事業工事諸費,児童手当,1290,2100,-810
内閣府,沖縄総合事務局,106,45,052,1,20,9,06,沖縄国営公園事業工事諸費,諸謝金,16,28,-12
内閣府,沖縄総合事務局,106,45,052,1,20,2,08,沖縄国営公園事業工事諸費,職員旅費,1343,1224,119
内閣府,沖縄総合事務局,106,45,052,1,20,2,08,沖縄国営公園事業工事諸費,日額旅費,326,326,0
内閣府,沖縄総合事務局,106,45,052,1,20,2,08,沖縄国営公園事業工事諸費,赴任旅費,790,882,-92
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,庁費,6322,6395,-73
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,情報処理業務庁費,10176,13068,-2892
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,車両費,13056,12377,679
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,広報費,3500,3738,-238
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,電子計算機借料,6195,7192,-997
内閣府,沖縄総合事務局,106,45,052,1,20,3,09,沖縄国営公園事業工事諸費,工事雑費,31555,29693,1862
内閣府,沖縄総合事務局,106,45,199,1,20,3,09,沖縄国営公園事業工事諸費,自動車重量税,177,192,-15
内閣府,沖縄総合事務局,106,45,052,1,20,5,16,沖縄国営公園事業工事諸費,国家公務員共済組合負担金,16591,14856,1735
内閣府,沖縄総合事務局,106,45,052,1,95,9,18,沖縄国営公園事業工事諸費,賠償償還及払戻金,10,10,0
内閣府,沖縄総合事務局,107,46,052,1,20,1,02,沖縄農業生産基盤整備事業工事諸費,職員基本給,289041,297618,-8577
内閣府,沖縄総合事務局,107,46,052,1,20,1,03,沖縄農業生産基盤整備事業工事諸費,職員諸手当,201194,200269,925
内閣府,沖縄総合事務局,107,46,052,1,20,1,04,沖縄農業生産基盤整備事業工事諸費,超過勤務手当,23865,23897,-32
内閣府,沖縄総合事務局,107,46,052,1,20,1,05,沖縄農業生産基盤整備事業工事諸費,短時間勤務職員給与,6174,6227,-53
内閣府,沖縄総合事務局,107,46,052,1,20,1,05,沖縄農業生産基盤整備事業工事諸費,公務災害補償費,662,662,0
内閣府,沖縄総合事務局,107,46,052,1,20,1,05,沖縄農業生産基盤整備事業工事諸費,退職手当,48745,6048,42697
内閣府,沖縄総合事務局,107,46,089,1,20,1,05,沖縄農業生産基盤整備事業工事諸費,児童手当,7320,8200,-880
内閣府,沖縄総合事務局,107,46,052,1,20,9,06,沖縄農業生産基盤整備事業工事諸費,諸謝金,751,751,0
内閣府,沖縄総合事務局,107,46,052,1,20,2,08,沖縄農業生産基盤整備事業工事諸費,職員旅費,45380,45714,-334
内閣府,沖縄総合事務局,107,46,052,1,20,2,08,沖縄農業生産基盤整備事業工事諸費,日額旅費,228,228,0
内閣府,沖縄総合事務局,107,46,052,1,20,2,08,沖縄農業生産基盤整備事業工事諸費,赴任旅費,11709,11554,155
内閣府,沖縄総合事務局,107,46,052,1,20,2,08,沖縄農業生産基盤整備事業工事諸費,委員等旅費,1048,1048,0
内閣府,沖縄総合事務局,107,46,052,1,20,3,09,沖縄農業生産基盤整備事業工事諸費,庁費,27841,28822,-981
内閣府,沖縄総合事務局,107,46,052,1,20,3,09,沖縄農業生産基盤整備事業工事諸費,車両費,7749,7677,72
内閣府,沖縄総合事務局,107,46,052,1,20,3,09,沖縄農業生産基盤整備事業工事諸費,用地処理事務費,10,10,0
内閣府,沖縄総合事務局,107,46,052,1,20,3,09,沖縄農業生産基盤整備事業工事諸費,工事雑費,90780,90166,614
内閣府,沖縄総合事務局,107,46,199,1,20,3,09,沖縄農業生産基盤整備事業工事諸費,自動車重量税,372,218,154
内閣府,沖縄総合事務局,107,46,052,1,20,5,16,沖縄農業生産基盤整備事業工事諸費,国家公務員共済組合負担金,75099,74268,831
内閣府,沖縄総合事務局,107,46,052,1,95,9,18,沖縄農業生産基盤整備事業工事諸費,賠償償還及払戻金,10,10,0
内閣府,沖縄総合事務局,115,46,052,1,20,2,08,沖縄水産基盤整備事業調査諸費,職員旅費,1847,1847,0
内閣府,沖縄総合事務局,115,46,052,1,20,3,09,沖縄水産基盤整備事業調査諸費,庁費,1949,1949,0
内閣府,宮内庁,111,95,016,2,11,1,02,宮内庁,職員基本給,4680508,4686469,-5961
内閣府,宮内庁,111,95,016,2,11,1,03,宮内庁,職員諸手当,2389067,2323213,65854
内閣府,宮内庁,111,95,016,2,11,1,04,宮内庁,超過勤務手当,547325,545530,1795
内閣府,宮内庁,111,95,016,2,11,1,05,宮内庁,非常勤職員手当,147584,133862,13722
内閣府,宮内庁,111,95,016,2,11,1,05,宮内庁,休職者給与,17726,20337,-2611
内閣府,宮内庁,111,95,016,2,11,1,05,宮内庁,短時間勤務職員給与,176317,154202,22115
内閣府,宮内庁,111,95,016,2,15,1,05,宮内庁,公務災害補償費,13203,13548,-345
内閣府,宮内庁,111,95,016,2,11,1,05,宮内庁,退職手当,784992,732268,52724
内閣府,宮内庁,111,95,089,2,11,1,05,宮内庁,児童手当,55155,55590,-435
内閣府,宮内庁,111,95,016,2,12,9,06,宮内庁,諸謝金,5593,4735,858
内閣府,宮内庁,111,95,016,2,12,2,08,宮内庁,職員旅費,6315,6872,-557
内閣府,宮内庁,111,95,016,2,12,2,08,宮内庁,赴任旅費,1883,2177,-294
内閣府,宮内庁,111,95,016,2,12,2,08,宮内庁,皇室活動随伴等旅費,57196,56705,491
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,庁費,322934,241699,81235
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,病院費,33713,33123,590
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,国会図書館支部庁費,1962,1962,0
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,情報処理業務庁費,332199,301129,31070
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,各所修繕,58395,63036,-4641
内閣府,宮内庁,111,95,016,2,12,3,09,宮内庁,病院患者食糧費,731,731,0
内閣府,宮内庁,111,95,199,2,13,3,09,宮内庁,自動車重量税,1302,938,364
内閣府,宮内庁,111,95,016,2,11,5,16,宮内庁,国家公務員共済組合負担金,1290434,1247509,42925
内閣府,宮内庁,111,95,016,2,11,5,16,宮内庁,基礎年金等国家公務員共済組合負担金,288763,311120,-22357
内閣府,宮内庁,111,95,016,2,11,5,16,宮内庁,育児休業手当金国家公務員共済組合負担金,693,547,146
内閣府,宮内庁,111,95,029,2,13,5,16,宮内庁,国有資産所在市町村交付金,3221,1990,1231
内閣府,宮内庁,111,95,016,2,12,9,17,宮内庁,交際費,100,200,-100
内閣府,宮内庁,111,95,016,2,95,9,18,宮内庁,賠償償還及払戻金,300,300,0
内閣府,公正取引委員会,121,95,016,2,11,1,02,公正取引委員会,職員基本給,3995074,3938930,56144
内閣府,公正取引委員会,121,95,016,2,11,1,03,公正取引委員会,職員諸手当,2031237,1946300,84937
内閣府,公正取引委員会,121,95,016,2,11,1,04,公正取引委員会,超過勤務手当,552462,546521,5941
内閣府,公正取引委員会,121,95,016,2,11,1,05,公正取引委員会,非常勤職員手当,340619,350834,-10215
内閣府,公正取引委員会,121,95,016,2,11,1,05,公正取引委員会,休職者給与,27467,29005,-1538
内閣府,公正取引委員会,121,95,016,2,11,1,05,公正取引委員会,国際機関等派遣職員給与,11695,11382,313
内閣府,公正取引委員会,121,95,016,2,11,1,05,公正取引委員会,短時間勤務職員給与,22580,19243,3337
内閣府,公正取引委員会,121,95,016,2,15,1,05,公正取引委員会,公務災害補償費,838,776,62
内閣府,公正取引委員会,121,95,016,2,11,1,05,公正取引委員会,退職手当,619140,447467,171673
内閣府,公正取引委員会,121,95,089,2,11,1,05,公正取引委員会,児童手当,48620,48765,-145
内閣府,公正取引委員会,121,95,016,2,12,9,06,公正取引委員会,諸謝金,17838,21306,-3468
内閣府,公正取引委員会,121,95,016,2,95,9,07,公正取引委員会,報償費,765,765,0
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,職員旅費,119426,118045,1381
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,審査活動旅費,145400,154335,-8935
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,消費税転嫁等対策業務旅費,62224,78006,-15782
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,外国留学旅費,25303,22791,2512
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,赴任旅費,18516,18516,0
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,委員等旅費,18554,20358,-1804
内閣府,公正取引委員会,121,95,016,2,12,2,08,公正取引委員会,参考人等旅費,546,690,-144
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,庁費,557879,530830,27049
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,国会図書館支部庁費,1832,1832,0
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,情報処理業務庁費,89863,72755,17108
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,消費税転嫁等対策業務庁費,143849,194332,-50483
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,経済実態等調査費,70479,49126,21353
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,電子計算機等借料,56048,57784,-1736
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,移転費,3827,0,3827
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,各所修繕,3350,10690,-7340
内閣府,公正取引委員会,121,95,016,2,12,3,09,公正取引委員会,審査活動費,270295,214788,55507
内閣府,公正取引委員会,121,95,199,2,13,3,09,公正取引委員会,自動車重量税,358,408,-50
内閣府,公正取引委員会,121,95,016,2,12,5,14,公正取引委員会,消費税転嫁等対策委託費,624368,805998,-181630
内閣府,公正取引委員会,121,95,016,2,20,4,15,公正取引委員会,施設整備費,11858,0,11858
内閣府,公正取引委員会,121,95,016,2,11,5,16,公正取引委員会,国家公務員共済組合負担金,1095216,1028730,66486
内閣府,公正取引委員会,121,95,016,2,11,5,16,公正取引委員会,基礎年金等国家公務員共済組合負担金,233739,251806,-18067
内閣府,公正取引委員会,121,95,016,2,72,5,16,公正取引委員会,国際競争組織分担金,346,377,-31
内閣府,公正取引委員会,121,95,016,2,12,9,17,公正取引委員会,交際費,200,201,-1
内閣府,公正取引委員会,121,95,016,2,95,9,18,公正取引委員会,賠償償還及払戻金,100,100,0
内閣府,警察庁,131,95,014,2,11,1,02,警察庁共通費,職員基本給,35781932,36171598,-389666
内閣府,警察庁,131,95,014,2,11,1,03,警察庁共通費,職員諸手当,18577757,18337335,240422
内閣府,警察庁,131,95,014,2,11,1,04,警察庁共通費,超過勤務手当,3676683,3621683,55000
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,委員手当,27213,29488,-2275
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,非常勤職員手当,602804,559045,43759
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,休職者給与,84920,89295,-4375
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,国際機関等派遣職員給与,115520,77567,37953
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,短時間勤務職員給与,408457,356085,52372
内閣府,警察庁,131,95,014,2,15,1,05,警察庁共通費,公務災害補償費,135610,153964,-18354
内閣府,警察庁,131,95,014,2,11,1,05,警察庁共通費,退職手当,8447747,9062389,-614642
内閣府,警察庁,131,95,089,2,11,1,05,警察庁共通費,児童手当,524040,535175,-11135
内閣府,警察庁,131,95,014,2,12,9,06,警察庁共通費,諸謝金,9128,9223,-95
内閣府,警察庁,131,95,014,2,95,9,07,警察庁共通費,報償費,114313,120339,-6026
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,職員旅費,255078,249700,5378
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,外国留学旅費,61114,61780,-666
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,赴任旅費,252329,252329,0
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,委員等旅費,3031,3735,-704
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,外国人招へい旅費,43088,58774,-15686
内閣府,警察庁,131,95,014,2,12,2,08,警察庁共通費,政府開発援助外国人招へい旅費,5650,5105,545
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,庁費,4288570,4325515,-36945
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,政府開発援助庁費,7831,7831,0
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,国会図書館支部庁費,1832,1832,0
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,警察装備費,5134,5152,-18
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,移転費,7366,0,7366
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,土地建物借料,65800,69207,-3407
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,招へい外国人滞在費,7475,16510,-9035
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,政府開発援助招へい外国人滞在費,803,803,0
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,各所修繕,499754,488770,10984
内閣府,警察庁,131,95,014,2,12,3,09,警察庁共通費,公共施設等維持管理運営費,133265,133265,0
内閣府,警察庁,131,95,199,2,13,3,09,警察庁共通費,自動車重量税,10621,14512,-3891
内閣府,警察庁,131,95,081,2,71,5,16,警察庁共通費,警察共済組合特定健康診査・保健指導補助金,5594,4823,771
内閣府,警察庁,131,95,014,2,11,5,16,警察庁共通費,国家公務員共済組合負担金,12951816,13349945,-398129
内閣府,警察庁,131,95,029,2,13,5,16,警察庁共通費,国有資産所在市町村交付金,79307,84641,-5334
内閣府,警察庁,131,95,014,2,72,5,16,警察庁共通費,国際刑事警察会議等分担金,932392,1018221,-85829
内閣府,警察庁,131,95,014,2,12,9,17,警察庁共通費,交際費,2300,2905,-605
内閣府,警察庁,131,95,014,2,95,9,18,警察庁共通費,賠償償還及払戻金,5000,5000,0
内閣府,警察庁,132,95,014,1,20,2,08,警察庁施設費,施設施工旅費,20555,25562,-5007
内閣府,警察庁,132,95,014,1,20,3,09,警察庁施設費,施設施工庁費,393577,1155414,-761837
内閣府,警察庁,132,95,014,1,20,4,15,警察庁施設費,警察庁施設費,6775898,10688385,-3912487
内閣府,警察庁,132,95,014,1,20,4,15,警察庁施設費,通信施設整備費,197548,984638,-787090
内閣府,警察庁,132,95,014,1,20,4,15,警察庁施設費,不動産購入費,1115843,1105183,10660
内閣府,警察庁,133,95,014,2,12,9,06,生活安全警察費,諸謝金,2189,2806,-617
内閣府,警察庁,133,95,014,2,12,3,09,生活安全警察費,警察装備費,150114,66311,83803
内閣府,警察庁,134,95,014,2,12,9,06,刑事警察費,諸謝金,1872,1872,0
内閣府,警察庁,134,95,014,2,12,3,09,刑事警察費,警察装備費,183295,150655,32640
内閣府,警察庁,134,95,014,2,12,3,09,刑事警察費,土地建物借料,0,759,-759
内閣府,警察庁,135,95,014,2,12,9,06,組織犯罪対策費,諸謝金,517,517,0
内閣府,警察庁,135,95,014,2,12,3,09,組織犯罪対策費,警察装備費,76491,79273,-2782
内閣府,警察庁,136,95,014,2,12,9,06,交通警察費,諸謝金,1432,1432,0
内閣府,警察庁,136,95,014,2,12,3,09,交通警察費,警察装備費,163852,163928,-76
内閣府,警察庁,136,95,014,1,82,5,16,交通警察費,都道府県警察施設整備費補助金,17000350,17200350,-200000
内閣府,警察庁,136,95,014,1,82,5,16,交通警察費,都道府県警察施設災害復旧費補助金,0,54330,-54330
内閣府,警察庁,145,95,029,2,30,6,22,交通反則者納金財源交通安全対策特別交付金等交付税及び譲与税配付金特別会計へ繰入,交通反則者納金財源の交付税及び譲与税配付金特別会計へ繰入,62402487,64576761,-2174274
内閣府,警察庁,137,95,014,2,12,9,06,警備警察費,諸謝金,2170,2170,0
内閣府,警察庁,137,95,014,2,12,2,08,警備警察費,活動旅費,19038,19038,0
内閣府,警察庁,137,95,014,2,12,3,09,警備警察費,警察装備費,427196,485524,-58328
内閣府,警察庁,137,95,014,2,12,3,09,警備警察費,警察通信維持費,18825,18825,0
内閣府,警察庁,137,95,014,2,12,3,09,警備警察費,土地建物借料,3292,3292,0
内閣府,警察庁,137,95,014,2,12,3,09,警備警察費,各所修繕,9478,9115,363
内閣府,警察庁,137,95,014,2,81,5,16,警備警察費,千葉県警察成田国際空港警備隊費補助金,11870921,11771660,99261
内閣府,警察庁,138,95,014,2,11,1,02,皇宮警察本部,職員基本給,4249492,4234509,14983
内閣府,警察庁,138,95,014,2,11,1,03,皇宮警察本部,職員諸手当,1833730,1773043,60687
内閣府,警察庁,138,95,014,2,11,1,04,皇宮警察本部,超過勤務手当,1002291,994472,7819
内閣府,警察庁,138,95,014,2,11,1,05,皇宮警察本部,短時間勤務職員給与,60413,64261,-3848
内閣府,警察庁,138,95,089,2,11,1,05,皇宮警察本部,児童手当,60900,62460,-1560
内閣府,警察庁,138,95,014,2,12,9,06,皇宮警察本部,諸謝金,4498,4498,0
内閣府,警察庁,138,95,014,2,12,2,08,皇宮警察本部,職員旅費,9758,9758,0
内閣府,警察庁,138,95,014,2,12,2,08,皇宮警察本部,活動旅費,144691,143586,1105
内閣府,警察庁,138,95,014,2,12,2,08,皇宮警察本部,入校生旅費,13214,13790,-576
内閣府,警察庁,138,95,014,2,12,3,09,皇宮警察本部,庁費,115625,105634,9991
内閣府,警察庁,138,95,014,2,12,3,09,皇宮警察本部,情報処理業務庁費,5463,11538,-6075
内閣府,警察庁,138,95,014,2,12,3,09,皇宮警察本部,警察装備費,396597,597239,-200642
内閣府,警察庁,138,95,014,2,12,3,09,皇宮警察本部,警察官被服費,71901,72364,-463
内閣府,警察庁,138,95,014,2,12,3,09,皇宮警察本部,電子計算機等借料,76112,76112,0
内閣府,警察庁,138,95,014,2,12,9,17,皇宮警察本部,交際費,123,123,0
内閣府,警察庁,140,95,014,2,12,9,06,犯罪被害給付費,諸謝金,834,834,0
内閣府,警察庁,140,95,014,2,60,9,06,犯罪被害給付費,犯罪被害給付金,1152578,1325997,-173419
内閣府,警察庁,140,95,014,2,12,3,09,犯罪被害給付費,警察装備費,50045,50383,-338
内閣府,警察庁,141,95,014,2,12,9,06,情報技術犯罪対策費,諸謝金,1470,2705,-1235
内閣府,警察庁,141,95,014,2,12,3,09,情報技術犯罪対策費,警察装備費,177328,182577,-5249
内閣府,警察庁,142,13,014,2,20,1,02,科学警察研究所,職員基本給,627801,606337,21464
内閣府,警察庁,142,13,014,2,20,1,03,科学警察研究所,職員諸手当,357268,336193,21075
内閣府,警察庁,142,13,014,2,20,1,04,科学警察研究所,超過勤務手当,18031,16583,1448
内閣府,警察庁,142,13,014,2,20,1,05,科学警察研究所,委員手当,235,235,0
内閣府,警察庁,142,13,014,2,20,1,05,科学警察研究所,非常勤職員手当,2736,2180,556
内閣府,警察庁,142,13,014,2,20,1,05,科学警察研究所,短時間勤務職員給与,18055,19816,-1761
内閣府,警察庁,142,13,089,2,20,1,05,科学警察研究所,児童手当,6900,7130,-230
内閣府,警察庁,142,13,014,2,20,9,06,科学警察研究所,諸謝金,2409,2314,95
内閣府,警察庁,142,13,014,2,20,2,08,科学警察研究所,職員旅費,16122,15986,136
内閣府,警察庁,142,13,014,2,20,2,08,科学警察研究所,活動旅費,3108,3108,0
内閣府,警察庁,142,13,014,2,20,2,08,科学警察研究所,委員等旅費,712,711,1
内閣府,警察庁,142,13,014,2,20,2,08,科学警察研究所,入校生旅費,34076,33975,101
内閣府,警察庁,142,13,014,2,20,2,08,科学警察研究所,外国人招へい旅費,0,1117,-1117
内閣府,警察庁,142,13,014,2,20,3,09,科学警察研究所,庁費,233132,233347,-215
内閣府,警察庁,142,13,014,2,20,3,09,科学警察研究所,試験研究費,945798,761958,183840
内閣府,警察庁,142,13,014,2,20,3,09,科学警察研究所,電子計算機等借料,33338,27588,5750
内閣府,警察庁,142,13,014,2,20,3,09,科学警察研究所,招へい外国人滞在費,0,97,-97
内閣府,警察庁,143,95,014,2,12,9,06,警察活動基盤整備費,諸謝金,1647826,1618222,29604
内閣府,警察庁,143,95,014,2,12,2,08,警察活動基盤整備費,活動旅費,7383465,14538674,-7155209
内閣府,警察庁,143,95,014,2,12,2,08,警察活動基盤整備費,入校生旅費,3713584,3689473,24111
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,校費,2930863,1990042,940821
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,情報処理業務庁費,1900688,1277893,622795
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,警察装備費,11193652,15844002,-4650350
内閣府,警察庁,143,95,014,2,20,3,09,警察活動基盤整備費,車両購入費,2851859,11031775,-8179916
内閣府,警察庁,143,95,014,2,20,3,09,警察活動基盤整備費,警察通信機器整備費,17723386,20474621,-2751235
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,警察通信維持費,7698389,9164819,-1466430
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,警察電話専用料,4091114,4273748,-182634
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,警察官被服費,28739,27403,1336
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,土地建物借料,8329,8381,-52
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,電子計算機等借料,11413120,11482379,-69259
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,船舶借料,4296,4296,0
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,捜査費,3100000,3190620,-90620
内閣府,警察庁,143,95,014,2,12,3,09,警察活動基盤整備費,公共施設等維持管理運営費,300157,296156,4001
内閣府,警察庁,143,95,014,2,20,4,15,警察活動基盤整備費,航空機購入費,0,3661467,-3661467
内閣府,警察庁,143,95,014,2,81,5,16,警察活動基盤整備費,都道府県警察費補助金,30963961,31795035,-831074
内閣府,警察庁,143,95,014,1,82,5,16,警察活動基盤整備費,都道府県警察施設整備費補助金,10873331,8605329,2268002
内閣府,警察庁,143,95,014,1,82,5,16,警察活動基盤整備費,都道府県警察施設災害復旧費補助金,0,768813,-768813
内閣府,警察庁,143,95,014,2,12,9,17,警察活動基盤整備費,交際費,44,44,0
内閣府,個人情報保護委員会,221,95,016,2,11,1,02,個人情報保護委員会,職員基本給,557494,435939,121555
内閣府,個人情報保護委員会,221,95,016,2,11,1,03,個人情報保護委員会,職員諸手当,272216,195581,76635
内閣府,個人情報保護委員会,221,95,016,2,11,1,04,個人情報保護委員会,超過勤務手当,65238,48952,16286
内閣府,個人情報保護委員会,221,95,016,2,11,1,05,個人情報保護委員会,委員手当,13318,13318,0
内閣府,個人情報保護委員会,221,95,016,2,11,1,05,個人情報保護委員会,非常勤職員手当,53729,52193,1536
内閣府,個人情報保護委員会,221,95,016,2,15,1,05,個人情報保護委員会,公務災害補償費,227,227,0
内閣府,個人情報保護委員会,221,95,016,2,11,1,05,個人情報保護委員会,退職手当,7970,3648,4322
内閣府,個人情報保護委員会,221,95,089,2,11,1,05,個人情報保護委員会,児童手当,6300,2460,3840
内閣府,個人情報保護委員会,221,95,016,2,12,9,06,個人情報保護委員会,諸謝金,2709,2697,12
内閣府,個人情報保護委員会,221,95,016,2,12,2,08,個人情報保護委員会,職員旅費,30764,38576,-7812
内閣府,個人情報保護委員会,221,95,016,2,12,2,08,個人情報保護委員会,赴任旅費,778,778,0
