所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和2年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
文部科学省,スポーツ庁,101,95,016,2,12,2,08,スポーツ庁共通費,委員等旅費,2545,3203,-658
文部科学省,スポーツ庁,101,95,016,2,12,3,09,スポーツ庁共通費,庁費,84851,86151,-1300
文部科学省,スポーツ庁,101,95,016,2,12,3,09,スポーツ庁共通費,民間資金等活用事業調査費,1407,402,1005
文部科学省,スポーツ庁,101,95,016,2,12,3,09,スポーツ庁共通費,公共施設等維持管理運営費,27924,26913,1011
文部科学省,スポーツ庁,101,95,016,2,12,3,09,スポーツ庁共通費,官民区分所有施設維持管理運営費,8427,8485,-58
文部科学省,スポーツ庁,101,95,016,2,12,9,17,スポーツ庁共通費,交際費,600,600,0
文部科学省,スポーツ庁,102,15,071,2,12,9,06,初等中等教育振興費,諸謝金,5007,5007,0
文部科学省,スポーツ庁,102,15,071,2,12,2,08,初等中等教育振興費,職員旅費,2001,2499,-498
文部科学省,スポーツ庁,102,15,071,2,12,2,08,初等中等教育振興費,委員等旅費,5253,5181,72
文部科学省,スポーツ庁,102,15,071,2,12,3,09,初等中等教育振興費,教職員研修費,12849,12423,426
文部科学省,スポーツ庁,103,15,071,1,92,5,16,私立学校振興費,私立学校施設整備費補助金,80000,80000,0
文部科学省,スポーツ庁,104,15,072,2,12,9,06,スポーツ振興費,諸謝金,19625,20080,-455
文部科学省,スポーツ庁,104,15,072,2,12,2,08,スポーツ振興費,職員旅費,36965,34974,1991
文部科学省,スポーツ庁,104,15,072,2,12,2,08,スポーツ振興費,委員等旅費,12134,11527,607
文部科学省,スポーツ庁,104,15,072,2,12,3,09,スポーツ振興費,庁費,68168,66868,1300
文部科学省,スポーツ庁,104,15,072,2,12,3,09,スポーツ振興費,情報処理業務庁費,38627,24331,14296
文部科学省,スポーツ庁,104,15,072,2,12,5,14,スポーツ振興費,スポーツ振興事業委託費,4133499,3966112,167387
文部科学省,スポーツ庁,104,13,073,2,12,5,14,スポーツ振興費,スポーツ医・科学研究支援等委託費,2997269,2122198,875071
文部科学省,スポーツ庁,104,15,072,2,71,5,16,スポーツ振興費,政府開発援助民間スポーツ振興費等補助金,4997,4997,0
文部科学省,スポーツ庁,104,15,072,2,71,5,16,スポーツ振興費,民間スポーツ振興費等補助金,1277484,1136975,140509
文部科学省,スポーツ庁,104,15,072,2,81,5,16,スポーツ振興費,地方スポーツ振興費補助金,840011,817065,22946
文部科学省,スポーツ庁,104,15,072,2,72,5,16,スポーツ振興費,世界ドーピング防止機構拠出金,165308,165308,0
文部科学省,スポーツ庁,104,15,072,2,72,5,16,スポーツ振興費,アジアドーピング防止基金拠出金,90000,90000,0
文部科学省,スポーツ庁,107,15,071,2,40,5,16,独立行政法人日本スポーツ振興センター運営費,独立行政法人日本スポーツ振興センター一般勘定運営費交付金,19570081,17961497,1608584
文部科学省,スポーツ庁,105,13,073,1,20,2,08,スポーツ振興施設費,施設施工旅費,0,2460,-2460
文部科学省,スポーツ庁,105,13,073,1,20,3,09,スポーツ振興施設費,施設施工庁費,0,39302,-39302
文部科学省,スポーツ庁,105,13,073,1,20,4,15,スポーツ振興施設費,施設整備費,0,2498992,-2498992
文部科学省,スポーツ庁,108,13,073,1,92,5,16,独立行政法人日本スポーツ振興センター施設整備費,独立行政法人日本スポーツ振興センター研究施設整備費補助金,0,35376,-35376
文部科学省,文化庁,081,95,072,2,11,1,02,文化庁共通費,職員基本給,1606304,1426347,179957
文部科学省,文化庁,081,95,072,2,11,1,03,文化庁共通費,職員諸手当,889830,798271,91559
文部科学省,文化庁,081,95,072,2,11,1,04,文化庁共通費,超過勤務手当,240682,210151,30531
文部科学省,文化庁,081,95,072,2,11,1,05,文化庁共通費,委員手当,36851,34802,2049
文部科学省,文化庁,081,95,072,2,11,1,05,文化庁共通費,短時間勤務職員給与,4183,3626,557
文部科学省,文化庁,081,95,089,2,11,1,05,文化庁共通費,児童手当,16455,19900,-3445
文部科学省,文化庁,081,95,072,2,12,9,06,文化庁共通費,諸謝金,2962,2962,0
文部科学省,文化庁,081,95,072,2,12,2,08,文化庁共通費,職員旅費,5207,5210,-3
文部科学省,文化庁,081,95,072,2,12,2,08,文化庁共通費,委員等旅費,21243,19435,1808
文部科学省,文化庁,081,95,072,2,12,3,09,文化庁共通費,庁費,394972,396219,-1247
文部科学省,文化庁,081,95,072,2,12,3,09,文化庁共通費,情報処理業務庁費,4884,4884,0
文部科学省,文化庁,081,95,072,2,12,3,09,文化庁共通費,民間資金等活用事業調査費,5020,1432,3588
文部科学省,文化庁,081,95,072,2,12,3,09,文化庁共通費,公共施設等維持管理運営費,103553,100957,2596
文部科学省,文化庁,081,95,072,2,12,3,09,文化庁共通費,官民区分所有施設維持管理運営費,18861,19663,-802
文部科学省,文化庁,081,95,199,2,13,3,09,文化庁共通費,自動車重量税,48,0,48
文部科学省,文化庁,081,95,029,2,13,5,16,文化庁共通費,国有資産所在市町村交付金,8732,8433,299
文部科学省,文化庁,081,95,072,2,12,9,17,文化庁共通費,交際費,350,443,-93
文部科学省,文化庁,082,95,072,2,12,9,06,文化振興費,諸謝金,28948,30141,-1193
文部科学省,文化庁,082,95,072,2,95,9,06,文化振興費,芸能賞金,48800,46600,2200
文部科学省,文化庁,082,95,072,2,12,2,08,文化振興費,職員旅費,38188,31948,6240
文部科学省,文化庁,082,95,072,2,12,2,08,文化振興費,委員等旅費,42882,43634,-752
文部科学省,文化庁,082,95,072,2,12,2,08,文化振興費,文化人等派遣旅費,7581,7392,189
文部科学省,文化庁,082,95,072,2,12,3,09,文化振興費,庁費,109063,111127,-2064
文部科学省,文化庁,082,95,072,2,12,3,09,文化振興費,情報処理業務庁費,5931,1924,4007
文部科学省,文化庁,082,95,072,2,12,3,09,文化振興費,芸術祭等運営費,513816,511773,2043
文部科学省,文化庁,082,95,072,2,12,5,14,文化振興費,文化芸術振興委託費,11434852,11209114,225738
文部科学省,文化庁,082,95,072,2,12,5,14,文化振興費,政府開発援助難民救援業務委託費,43804,43804,0
文部科学省,文化庁,082,95,072,2,30,5,16,文化振興費,文化芸術振興費補助金,10116839,10220143,-103304
文部科学省,文化庁,088,95,072,2,11,1,05,文化財保存事業費,非常勤職員手当,38079,1701,36378
文部科学省,文化庁,088,95,072,2,12,9,06,文化財保存事業費,諸謝金,25933,31978,-6045
文部科学省,文化庁,088,95,072,2,95,9,06,文化財保存事業費,日本伝統工芸展褒賞金,400,400,0
文部科学省,文化庁,088,95,072,2,95,9,06,文化財保存事業費,国宝重要文化財出陳給与金,13621,10548,3073
文部科学省,文化庁,088,95,072,2,12,2,08,文化財保存事業費,職員旅費,81608,93768,-12160
文部科学省,文化庁,088,95,072,2,12,2,08,文化財保存事業費,委員等旅費,45384,50687,-5303
文部科学省,文化庁,088,95,072,2,12,2,08,文化財保存事業費,外国人招へい旅費,1146,1146,0
文部科学省,文化庁,088,95,072,2,12,2,08,文化財保存事業費,文化人等派遣旅費,12424,12418,6
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,庁費,191509,196092,-4583
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,情報処理業務庁費,89122,43071,46051
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,国宝其他模写模造費,35000,35291,-291
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,国有文化財施設等維持管理運営費,487593,487644,-51
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,国宝重要文化財等買上費,1000356,953475,46881
文部科学省,文化庁,088,95,072,2,12,3,09,文化財保存事業費,招へい外国人滞在費,608,613,-5
文部科学省,文化庁,088,95,072,2,12,5,14,文化財保存事業費,文化芸術振興委託費,1755736,1572853,182883
文部科学省,文化庁,088,95,072,2,12,5,14,文化財保存事業費,政府開発援助文化財保護業務委託費,47822,47951,-129
文部科学省,文化庁,088,95,072,2,20,4,15,文化財保存事業費,国有文化財保存整備費,209351,221622,-12271
文部科学省,文化庁,088,95,072,2,71,5,16,文化財保存事業費,国宝重要文化財等保存・活用事業費補助金,26024381,27855910,-1831529
文部科学省,文化庁,088,95,072,2,71,5,16,文化財保存事業費,アイヌ文化振興等事業費補助金,223702,219878,3824
文部科学省,文化庁,088,95,072,1,92,5,16,文化財保存事業費,国宝重要文化財等防災施設整備費補助金,2631729,0,2631729
文部科学省,文化庁,088,95,072,1,86,5,16,文化財保存事業費,史跡等購入費補助金,10307619,10634384,-326765
文部科学省,文化庁,088,95,072,2,71,5,16,文化財保存事業費,文化芸術振興費補助金,2121396,2225258,-103862
文部科学省,文化庁,088,95,072,2,71,5,16,文化財保存事業費,重要無形文化財保存特別助成金,232000,233934,-1934
文部科学省,文化庁,088,95,072,2,72,5,16,文化財保存事業費,政府開発援助文化財保存修復研究国際センター分担金,11211,11940,-729
文部科学省,文化庁,088,95,072,2,72,5,16,文化財保存事業費,文化財保存修復研究国際センター分担金,33632,35820,-2188
文部科学省,文化庁,088,95,072,2,72,5,16,文化財保存事業費,文化財保存修復研究国際センター拠出金,8255,8792,-537
文部科学省,文化庁,088,95,072,2,95,9,20,文化財保存事業費,文化財保護補償金,100,100,0
文部科学省,文化庁,089,95,072,1,20,2,08,文化財保存施設整備費,施設施工旅費,2859,2717,142
文部科学省,文化庁,089,95,072,1,20,3,09,文化財保存施設整備費,施設施工庁費,11774,49756,-37982
文部科学省,文化庁,089,95,072,1,20,4,15,文化財保存施設整備費,平城宮跡地等整備費,124662,92079,32583
文部科学省,文化庁,089,95,072,1,94,4,15,文化財保存施設整備費,平城及飛鳥・藤原宮跡地等購入費,469919,483082,-13163
文部科学省,文化庁,093,95,072,2,11,1,05,文化振興基盤整備費,委員手当,186,186,0
文部科学省,文化庁,093,95,072,2,11,1,05,文化振興基盤整備費,非常勤職員手当,4752,6336,-1584
文部科学省,文化庁,093,95,072,2,12,9,06,文化振興基盤整備費,諸謝金,16083,14079,2004
文部科学省,文化庁,093,95,072,2,12,9,06,文化振興基盤整備費,文化政策調査業務謝金,441,441,0
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,職員旅費,30823,27662,3161
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,文化政策調査業務旅費,14407,10714,3693
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,委員等旅費,24993,22919,2074
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,文化政策調査業務委員等旅費,6629,6629,0
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,外国人招へい旅費,1552,1552,0
文部科学省,文化庁,093,95,072,2,12,2,08,文化振興基盤整備費,学芸員等外国研修旅費,0,5246,-5246
文部科学省,文化庁,093,95,072,2,12,3,09,文化振興基盤整備費,庁費,167563,160314,7249
文部科学省,文化庁,093,95,072,2,12,3,09,文化振興基盤整備費,情報処理業務庁費,164036,172143,-8107
文部科学省,文化庁,093,95,072,2,12,3,09,文化振興基盤整備費,文化政策調査業務庁費,129079,97055,32024
文部科学省,文化庁,093,95,072,2,12,3,09,文化振興基盤整備費,招へい外国人滞在費,506,506,0
文部科学省,文化庁,093,95,072,2,12,5,14,文化振興基盤整備費,文化芸術振興委託費,454415,361377,93038
文部科学省,文化庁,093,95,072,2,71,5,16,文化振興基盤整備費,文化芸術振興費補助金,1870000,1086000,784000
文部科学省,文化庁,093,95,072,2,72,5,16,文化振興基盤整備費,政府開発援助世界知的所有権機関分担金,10003,10276,-273
文部科学省,文化庁,093,95,072,2,72,5,16,文化振興基盤整備費,世界知的所有権機関分担金,23339,23976,-637
文部科学省,文化庁,093,95,072,2,72,5,16,文化振興基盤整備費,政府開発援助世界知的所有権機関拠出金,51552,52957,-1405
文部科学省,文化庁,083,95,072,2,11,1,02,日本芸術院,職員基本給,32117,31970,147
文部科学省,文化庁,083,95,072,2,11,1,03,日本芸術院,職員諸手当,16294,16003,291
文部科学省,文化庁,083,95,072,2,11,1,04,日本芸術院,超過勤務手当,1426,1395,31
文部科学省,文化庁,083,95,072,2,11,1,05,日本芸術院,日本芸術院会員手当,303000,303000,0
文部科学省,文化庁,083,95,089,2,11,1,05,日本芸術院,児童手当,655,790,-135
文部科学省,文化庁,083,95,072,2,12,9,06,日本芸術院,諸謝金,1435,1771,-336
文部科学省,文化庁,083,95,072,2,95,9,06,日本芸術院,日本芸術院賞金,15000,15000,0
文部科学省,文化庁,083,95,072,2,12,2,08,日本芸術院,職員旅費,1027,1110,-83
文部科学省,文化庁,083,95,072,2,12,2,08,日本芸術院,委員等旅費,3293,3215,78
文部科学省,文化庁,083,95,072,2,12,3,09,日本芸術院,庁費,64804,65801,-997
文部科学省,文化庁,083,95,072,2,91,3,09,日本芸術院,土地借料,86767,77804,8963
文部科学省,文化庁,083,95,199,2,13,3,09,日本芸術院,自動車重量税,0,35,-35
文部科学省,文化庁,097,13,073,2,30,5,16,独立行政法人国立科学博物館運営費,独立行政法人国立科学博物館運営費交付金,2731759,2698005,33754
文部科学省,文化庁,098,13,073,1,30,5,16,独立行政法人国立科学博物館施設整備費,独立行政法人国立科学博物館施設整備費補助金,133102,0,133102
文部科学省,文化庁,084,95,072,2,30,5,16,独立行政法人国立美術館運営費,独立行政法人国立美術館運営費交付金,7552265,7392325,159940
文部科学省,文化庁,085,95,072,1,30,5,16,独立行政法人国立美術館施設整備費,独立行政法人国立美術館施設整備費補助金,1381000,1381000,0
文部科学省,文化庁,090,95,072,2,30,5,16,独立行政法人国立文化財機構運営費,独立行政法人国立文化財機構運営費交付金,8633262,8592869,40393
文部科学省,文化庁,091,95,072,1,30,5,16,独立行政法人国立文化財機構施設整備費,独立行政法人国立文化財機構施設整備費補助金,197737,993952,-796215
文部科学省,文化庁,086,95,072,2,30,5,16,独立行政法人日本芸術文化振興会運営費,独立行政法人日本芸術文化振興会運営費交付金,10599785,10449388,150397
文部科学省,文化庁,094,95,072,1,20,2,08,文化庁施設費,施設施工旅費,0,2230,-2230
文部科学省,文化庁,094,95,072,1,20,3,09,文化庁施設費,施設施工庁費,0,27397,-27397
文部科学省,文化庁,094,95,072,1,20,4,15,文化庁施設費,施設整備費,0,1668797,-1668797
厚生労働省,厚生労働本省,001,95,016,2,11,1,02,厚生労働本省共通費,職員基本給,17955390,17504505,450885
厚生労働省,厚生労働本省,001,95,016,2,11,1,03,厚生労働本省共通費,職員諸手当,10228325,9677354,550971
厚生労働省,厚生労働本省,001,95,016,2,11,1,04,厚生労働本省共通費,超過勤務手当,3641318,3365256,276062
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,委員手当,317086,310914,6172
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,非常勤職員手当,208800,193901,14899
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,休職者給与,495859,509369,-13510
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,国際機関等派遣職員給与,154167,200105,-45938
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,短時間勤務職員給与,454003,338677,115326
厚生労働省,厚生労働本省,001,95,016,2,15,1,05,厚生労働本省共通費,公務災害補償費,382791,409776,-26985
厚生労働省,厚生労働本省,001,95,016,2,11,1,05,厚生労働本省共通費,退職手当,20969844,22196127,-1226283
厚生労働省,厚生労働本省,001,95,085,2,60,1,05,厚生労働本省共通費,政府職員等失業者退職手当,422846,448967,-26121
厚生労働省,厚生労働本省,001,95,089,2,11,1,05,厚生労働本省共通費,児童手当,223860,225270,-1410
厚生労働省,厚生労働本省,001,95,016,2,12,9,06,厚生労働本省共通費,諸謝金,96758,95783,975
厚生労働省,厚生労働本省,001,95,016,2,95,9,07,厚生労働本省共通費,報償費,180,180,0
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,職員旅費,257925,272008,-14083
厚生労働省,厚生労働本省,001,95,083,2,12,2,08,厚生労働本省共通費,検定検査旅費,6786,6786,0
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,監査旅費,9078,9768,-690
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,外国留学旅費,133987,138884,-4897
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,赴任旅費,357513,357513,0
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,委員等旅費,163530,160341,3189
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,参考人等旅費,451,454,-3
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,金融・世界経済首脳会合開催職員旅費,0,32391,-32391
厚生労働省,厚生労働本省,001,95,016,2,12,2,08,厚生労働本省共通費,金融・世界経済首脳会合開催外国人招へい旅費,0,29120,-29120
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,庁費,3153125,3152432,693
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,研修所庁費,22541,0,22541
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,情報処理業務庁費,1352807,1309998,42809
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,産業廃棄物処理業務庁費,32802,124238,-91436
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,医薬品審査等業務庁費,47954,48149,-195
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,国会図書館支部庁費,3035,3015,20
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,厚生労働統計調査費,474520,846982,-372462
厚生労働省,厚生労働本省,001,95,083,2,12,3,09,厚生労働本省共通費,検定検査費,718,1231,-513
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,電子計算機等借料,2003006,1942269,60737
厚生労働省,厚生労働本省,001,95,016,2,91,3,09,厚生労働本省共通費,土地借料,6367,6308,59
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,各所修繕,78556,84834,-6278
厚生労働省,厚生労働本省,001,95,199,2,13,3,09,厚生労働本省共通費,自動車重量税,1014,968,46
厚生労働省,厚生労働本省,001,95,016,2,12,3,09,厚生労働本省共通費,金融・世界経済首脳会合開催庁費,0,991891,-991891
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,衛生関係指導者養成等委託費,48131,68653,-20522
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,労働条件研究調査等委託費,10542,10552,-10
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,保健福祉調査地方公共団体委託費,12061,25589,-13528
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,保健福祉調査委託費,248737,113586,135151
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,厚生労働統計調査委託費,44588,38254,6334
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,国民生活基礎調査等委託費,424,1958305,-1957881
厚生労働省,厚生労働本省,001,95,016,2,12,5,14,厚生労働本省共通費,毎月勤労統計調査委託費,6563,7696,-1133
厚生労働省,厚生労働本省,001,95,016,2,11,5,16,厚生労働本省共通費,国家公務員共済組合負担金,30251398,29953125,298273
厚生労働省,厚生労働本省,001,95,016,2,11,5,16,厚生労働本省共通費,基礎年金等国家公務員共済組合負担金,9057411,9105568,-48157
厚生労働省,厚生労働本省,001,95,016,2,11,5,16,厚生労働本省共通費,育児休業手当金国家公務員共済組合負担金,4131,4108,23
厚生労働省,厚生労働本省,001,95,029,2,13,5,16,厚生労働本省共通費,国有資産所在市町村交付金,10245,10020,225
厚生労働省,厚生労働本省,001,95,016,2,12,9,17,厚生労働本省共通費,交際費,508,700,-192
厚生労働省,厚生労働本省,001,95,016,2,95,9,18,厚生労働本省共通費,賠償償還及払戻金,4407966,2791522,1616444
厚生労働省,厚生労働本省,002,95,016,1,20,3,09,厚生労働本省施設費,施設施工庁費,8071,18697,-10626
厚生労働省,厚生労働本省,002,95,016,1,20,4,15,厚生労働本省施設費,施設整備費,252028,215623,36405
厚生労働省,厚生労働本省,003,95,016,2,12,9,06,医療提供体制確保対策費,諸謝金,22723,21661,1062
厚生労働省,厚生労働本省,003,95,016,2,12,2,08,医療提供体制確保対策費,職員旅費,37468,38543,-1075
厚生労働省,厚生労働本省,003,95,016,2,12,2,08,医療提供体制確保対策費,委員等旅費,14825,14622,203
厚生労働省,厚生労働本省,003,95,016,2,12,2,08,医療提供体制確保対策費,金融・世界経済首脳会合開催職員旅費,0,2238,-2238
厚生労働省,厚生労働本省,003,95,016,2,12,3,09,医療提供体制確保対策費,庁費,53722,53455,267
厚生労働省,厚生労働本省,003,95,016,2,12,3,09,医療提供体制確保対策費,社会保障関係情報化業務庁費,137888,109916,27972
厚生労働省,厚生労働本省,003,95,016,2,12,5,14,医療提供体制確保対策費,保健福祉調査委託費,3796,632390,-628594
厚生労働省,厚生労働本省,003,07,086,2,12,5,14,医療提供体制確保対策費,医療提供体制確保対策等委託費,2759948,4289272,-1529324
厚生労働省,厚生労働本省,003,95,016,2,12,5,14,医療提供体制確保対策費,衛生関係指導者養成等委託費,9685,9685,0
厚生労働省,厚生労働本省,003,95,016,2,12,5,14,医療提供体制確保対策費,金融・世界経済首脳会合開催保健福祉調査委託費,0,120207,-120207
厚生労働省,厚生労働本省,003,07,086,2,81,5,16,医療提供体制確保対策費,医療施設運営費等補助金,10975387,5911801,5063586
厚生労働省,厚生労働本省,003,07,086,2,71,5,16,医療提供体制確保対策費,中毒情報基盤整備事業費補助金,14995,14995,0
厚生労働省,厚生労働本省,003,07,086,2,40,5,16,医療提供体制確保対策費,臨床研修費等補助金,12382709,12382709,0
厚生労働省,厚生労働本省,004,95,016,2,11,1,05,医療従事者等確保対策費,委員手当,77149,77149,0
厚生労働省,厚生労働本省,004,95,016,2,12,9,06,医療従事者等確保対策費,諸謝金,2924,2924,0
厚生労働省,厚生労働本省,004,95,016,2,12,2,08,医療従事者等確保対策費,職員旅費,2225,2220,5
厚生労働省,厚生労働本省,004,95,016,2,12,2,08,医療従事者等確保対策費,委員等旅費,69448,61053,8395
厚生労働省,厚生労働本省,004,95,016,2,12,3,09,医療従事者等確保対策費,庁費,2967,2967,0
厚生労働省,厚生労働本省,004,95,016,2,12,3,09,医療従事者等確保対策費,社会保障関係情報化業務庁費,12461,12348,113
厚生労働省,厚生労働本省,004,07,086,2,12,3,09,医療従事者等確保対策費,医師等国家試験業務庁費,423074,0,423074
厚生労働省,厚生労働本省,004,95,016,2,12,3,09,医療従事者等確保対策費,医師等国家試験費,0,424968,-424968
厚生労働省,厚生労働本省,005,95,016,2,12,9,06,医療従事者資質向上対策費,諸謝金,11540,12583,-1043
厚生労働省,厚生労働本省,005,95,016,2,12,2,08,医療従事者資質向上対策費,職員旅費,1171,1171,0
厚生労働省,厚生労働本省,005,95,016,2,12,2,08,医療従事者資質向上対策費,委員等旅費,5065,5065,0
厚生労働省,厚生労働本省,005,95,016,2,12,3,09,医療従事者資質向上対策費,庁費,15167,15687,-520
厚生労働省,厚生労働本省,005,95,016,2,12,3,09,医療従事者資質向上対策費,社会保障関係情報化業務庁費,28749,40877,-12128
厚生労働省,厚生労働本省,005,95,016,2,12,5,14,医療従事者資質向上対策費,衛生関係指導者養成等委託費,35914,306612,-270698
厚生労働省,厚生労働本省,005,95,016,2,12,5,14,医療従事者資質向上対策費,保健福祉調査委託費,2343,2343,0
厚生労働省,厚生労働本省,005,95,016,2,71,5,16,医療従事者資質向上対策費,医療関係者研修費等補助金,132203,131201,1002
厚生労働省,厚生労働本省,006,95,016,2,12,9,06,医療情報化等推進費,諸謝金,5054,5054,0
厚生労働省,厚生労働本省,006,95,016,2,12,2,08,医療情報化等推進費,職員旅費,1555,1544,11
厚生労働省,厚生労働本省,006,95,016,2,12,2,08,医療情報化等推進費,委員等旅費,2299,2295,4
厚生労働省,厚生労働本省,006,95,016,2,12,3,09,医療情報化等推進費,庁費,17009,16918,91
厚生労働省,厚生労働本省,006,95,016,2,12,3,09,医療情報化等推進費,情報処理業務庁費,10000,10000,0
厚生労働省,厚生労働本省,006,07,086,2,12,3,09,医療情報化等推進費,社会保障関係情報化業務庁費,364607,130000,234607
厚生労働省,厚生労働本省,006,95,016,2,12,5,14,医療情報化等推進費,医療情報システム開発普及等委託費,70552,205221,-134669
厚生労働省,厚生労働本省,006,07,086,2,12,5,14,医療情報化等推進費,医療情報化基盤整備等委託費,2135157,1250328,884829
厚生労働省,厚生労働本省,006,95,016,2,81,5,16,医療情報化等推進費,地域診療情報連携推進費補助金,28026,28018,8
厚生労働省,厚生労働本省,007,95,016,2,12,9,06,医療安全確保推進費,諸謝金,360,360,0
厚生労働省,厚生労働本省,007,95,016,2,12,2,08,医療安全確保推進費,職員旅費,621,621,0
厚生労働省,厚生労働本省,007,95,016,2,12,2,08,医療安全確保推進費,委員等旅費,156,153,3
厚生労働省,厚生労働本省,007,95,016,2,12,3,09,医療安全確保推進費,庁費,2746,2746,0
厚生労働省,厚生労働本省,007,95,016,2,12,3,09,医療安全確保推進費,社会保障関係情報化業務庁費,22264,22249,15
厚生労働省,厚生労働本省,007,95,016,2,12,5,14,医療安全確保推進費,保健福祉調査委託費,9300,21889,-12589
厚生労働省,厚生労働本省,007,95,016,2,12,5,14,医療安全確保推進費,衛生関係指導者養成等委託費,26355,279147,-252792
厚生労働省,厚生労働本省,007,07,086,2,81,5,16,医療安全確保推進費,医療施設運営費等補助金,1286691,1069528,217163
厚生労働省,厚生労働本省,010,07,086,2,40,5,16,独立行政法人国立病院機構運営費,独立行政法人国立病院機構運営費交付金,15041542,15527771,-486229
厚生労働省,厚生労働本省,171,07,086,2,40,5,16,国立研究開発法人国立がん研究センター運営費,国立研究開発法人国立がん研究センター運営費交付金,6459097,6538450,-79353
厚生労働省,厚生労働本省,172,07,086,1,92,5,16,国立研究開発法人国立がん研究センター施設整備費,国立研究開発法人国立がん研究センター施設整備費補助金,173590,0,173590
厚生労働省,厚生労働本省,173,07,086,2,40,5,16,国立研究開発法人国立循環器病研究センター運営費,国立研究開発法人国立循環器病研究センター運営費交付金,3984461,3978075,6386
厚生労働省,厚生労働本省,174,07,086,2,40,5,16,国立研究開発法人国立精神・神経医療研究センター運営費,国立研究開発法人国立精神・神経医療研究センター運営費交付金,4020349,3871048,149301
厚生労働省,厚生労働本省,175,07,086,1,92,5,16,国立研究開発法人国立精神・神経医療研究センター施設整備費,国立研究開発法人国立精神・神経医療研究センター施設整備費補助金,1049476,718042,331434
厚生労働省,厚生労働本省,176,07,086,2,40,5,16,国立研究開発法人国立国際医療研究センター運営費,国立研究開発法人国立国際医療研究センター運営費交付金,5870005,5879389,-9384
厚生労働省,厚生労働本省,177,07,086,1,92,5,16,国立研究開発法人国立国際医療研究センター施設整備費,国立研究開発法人国立国際医療研究センター施設整備費補助金,79151,747580,-668429
厚生労働省,厚生労働本省,178,07,086,2,40,5,16,国立研究開発法人国立成育医療研究センター運営費,国立研究開発法人国立成育医療研究センター運営費交付金,3191121,3279246,-88125
厚生労働省,厚生労働本省,184,07,086,1,92,5,16,国立研究開発法人国立成育医療研究センター施設整備費,国立研究開発法人国立成育医療研究センター施設整備費補助金,500500,823196,-322696
厚生労働省,厚生労働本省,179,07,086,2,40,5,16,国立研究開発法人国立長寿医療研究センター運営費,国立研究開発法人国立長寿医療研究センター運営費交付金,2972260,2950855,21405
