所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和4年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
厚生労働省,厚生労働本省,068,25,099,2,86,5,16,遺族及留守家族等援護費,遺族及留守家族等援護活動費補助金,4871,4871,0
厚生労働省,厚生労働本省,068,25,099,2,60,9,21,遺族及留守家族等援護費,遺族等年金,4319669,5070409,-750740
厚生労働省,厚生労働本省,069,95,016,2,12,9,06,戦没者慰霊事業費,諸謝金,1615,1615,0
厚生労働省,厚生労働本省,069,07,086,2,12,9,06,戦没者慰霊事業費,戦没者遺骨収集事業等諸謝金,5206,3658,1548
厚生労働省,厚生労働本省,069,95,016,2,12,2,08,戦没者慰霊事業費,職員旅費,80,80,0
厚生労働省,厚生労働本省,069,07,086,2,12,2,08,戦没者慰霊事業費,戦没者遺骨収集事業等職員旅費,2086,1646,440
厚生労働省,厚生労働本省,069,95,016,2,12,2,08,戦没者慰霊事業費,委員等旅費,528,528,0
厚生労働省,厚生労働本省,069,07,086,2,12,2,08,戦没者慰霊事業費,戦没者遺骨収集事業等委員等旅費,6020,5851,169
厚生労働省,厚生労働本省,069,95,016,2,12,2,08,戦没者慰霊事業費,戦没者追悼式参列旅費,126040,15428,110612
厚生労働省,厚生労働本省,069,95,016,2,12,2,08,戦没者慰霊事業費,遺骨収集等旅費,11364,3805,7559
厚生労働省,厚生労働本省,069,07,086,2,12,2,08,戦没者慰霊事業費,戦没者遺骨収集事業等旅費,77445,74220,3225
厚生労働省,厚生労働本省,069,95,016,2,12,3,09,戦没者慰霊事業費,庁費,6850,6850,0
厚生労働省,厚生労働本省,069,95,016,2,12,3,09,戦没者慰霊事業費,遺骨収集等庁費,201189,183737,17452
厚生労働省,厚生労働本省,069,07,086,2,12,3,09,戦没者慰霊事業費,戦没者遺骨収集事業等庁費,2106631,1866426,240205
厚生労働省,厚生労働本省,069,95,016,2,12,5,14,戦没者慰霊事業費,遺骨収集等委託費,12419,12419,0
厚生労働省,厚生労働本省,069,95,016,2,12,5,14,戦没者慰霊事業費,旧軍関係調査事務等委託費,2974,2974,0
厚生労働省,厚生労働本省,069,07,086,2,12,5,14,戦没者慰霊事業費,戦没者遺骨収集事業等委託費,1078729,808799,269930
厚生労働省,厚生労働本省,069,95,016,2,20,4,15,戦没者慰霊事業費,戦没者慰霊碑建設費,27241,54521,-27280
厚生労働省,厚生労働本省,069,95,016,2,71,5,16,戦没者慰霊事業費,遺骨収集等派遣費補助金,295798,296874,-1076
厚生労働省,厚生労働本省,070,25,099,2,12,9,06,中国残留邦人等支援事業費,諸謝金,109,109,0
厚生労働省,厚生労働本省,070,25,099,2,60,9,06,中国残留邦人等支援事業費,引揚者給与費,64049,75574,-11525
厚生労働省,厚生労働本省,070,25,099,2,12,2,08,中国残留邦人等支援事業費,職員旅費,2904,2904,0
厚生労働省,厚生労働本省,070,25,099,2,12,2,08,中国残留邦人等支援事業費,委員等旅費,426,426,0
厚生労働省,厚生労働本省,070,25,099,2,12,3,09,中国残留邦人等支援事業費,庁費,11854,11803,51
厚生労働省,厚生労働本省,070,25,099,2,60,3,09,中国残留邦人等支援事業費,引揚者援護費,54642,58298,-3656
厚生労働省,厚生労働本省,070,25,099,2,12,5,14,中国残留邦人等支援事業費,遺族及留守家族等援護事務委託費,936856,948823,-11967
厚生労働省,厚生労働本省,071,95,016,2,12,9,06,恩給進達等実施費,諸謝金,4,4,0
厚生労働省,厚生労働本省,071,95,016,2,12,2,08,恩給進達等実施費,職員旅費,2998,2996,2
厚生労働省,厚生労働本省,071,95,016,2,12,2,08,恩給進達等実施費,参考人等旅費,40,40,0
厚生労働省,厚生労働本省,071,95,016,2,12,3,09,恩給進達等実施費,庁費,5354,5245,109
厚生労働省,厚生労働本省,071,95,016,2,12,3,09,恩給進達等実施費,旧軍関係調査等業務庁費,131146,159205,-28059
厚生労働省,厚生労働本省,071,95,016,2,12,5,14,恩給進達等実施費,旧軍関係調査事務等委託費,32797,37347,-4550
厚生労働省,厚生労働本省,073,06,083,2,30,5,16,独立行政法人国立重度知的障害者総合施設のぞみの園運営費,独立行政法人国立重度知的障害者総合施設のぞみの園運営費交付金,1315911,1289990,25921
厚生労働省,厚生労働本省,074,06,083,1,30,5,16,独立行政法人国立重度知的障害者総合施設のぞみの園施設整備費,独立行政法人国立重度知的障害者総合施設のぞみの園施設整備費補助金,165207,83160,82047
厚生労働省,厚生労働本省,075,02,081,2,71,6,22,特別障害給付金給付費年金特別会計へ繰入,年金特別会計へ繰入,2467312,2631540,-164228
厚生労働省,厚生労働本省,076,95,016,1,20,2,08,社会福祉施設整備費,社会事業学校施設施工旅費,62,774,-712
厚生労働省,厚生労働本省,076,06,083,1,20,2,08,社会福祉施設整備費,施設施工旅費,0,356,-356
厚生労働省,厚生労働本省,076,95,016,1,20,3,09,社会福祉施設整備費,社会事業学校施設施工庁費,8940,7770,1170
厚生労働省,厚生労働本省,076,06,083,1,20,3,09,社会福祉施設整備費,施設施工庁費,0,27086,-27086
厚生労働省,厚生労働本省,076,95,016,1,20,4,15,社会福祉施設整備費,社会事業学校施設整備費,0,90835,-90835
厚生労働省,厚生労働本省,076,06,083,1,20,4,15,社会福祉施設整備費,点字図書館施設整備費,0,11078,-11078
厚生労働省,厚生労働本省,076,06,083,1,20,4,15,社会福祉施設整備費,心身障害児総合医療療育センター施設整備費,0,79077,-79077
厚生労働省,厚生労働本省,076,06,083,1,20,4,15,社会福祉施設整備費,全国障害者総合福祉センター施設整備費,0,154741,-154741
厚生労働省,厚生労働本省,076,06,083,1,20,4,15,社会福祉施設整備費,国連・障害者の十年記念施設整備費,0,325093,-325093
厚生労働省,厚生労働本省,076,06,083,1,82,5,16,社会福祉施設整備費,地方改善施設整備費補助金,443152,719057,-275905
厚生労働省,厚生労働本省,076,06,083,1,82,5,16,社会福祉施設整備費,社会福祉施設等施設整備費補助金,4812175,13337594,-8525419
厚生労働省,厚生労働本省,076,06,088,1,82,5,16,社会福祉施設整備費,社会福祉施設等災害復旧費補助金,0,43995,-43995
厚生労働省,厚生労働本省,077,06,083,2,40,5,16,独立行政法人福祉医療機構運営費,独立行政法人福祉医療機構一般勘定運営費交付金,889691,1774896,-885205
厚生労働省,厚生労働本省,077,06,083,2,40,5,16,独立行政法人福祉医療機構運営費,独立行政法人福祉医療機構共済勘定運営費交付金,731856,638460,93396
厚生労働省,厚生労働本省,077,06,083,2,40,5,16,独立行政法人福祉医療機構運営費,独立行政法人福祉医療機構保険勘定運営費交付金,104289,104493,-204
厚生労働省,厚生労働本省,072,95,016,2,11,1,05,障害保健福祉費,非常勤職員手当,236,236,0
厚生労働省,厚生労働本省,072,95,016,2,12,9,06,障害保健福祉費,諸謝金,9157,9157,0
厚生労働省,厚生労働本省,072,95,016,2,12,2,08,障害保健福祉費,職員旅費,15657,14700,957
厚生労働省,厚生労働本省,072,95,016,2,12,2,08,障害保健福祉費,監査旅費,4876,4634,242
厚生労働省,厚生労働本省,072,95,016,2,12,2,08,障害保健福祉費,委員等旅費,10023,9439,584
厚生労働省,厚生労働本省,072,95,016,2,12,3,09,障害保健福祉費,庁費,49232,48493,739
厚生労働省,厚生労働本省,072,95,016,2,12,3,09,障害保健福祉費,社会保障関係情報化業務庁費,21426,34177,-12751
厚生労働省,厚生労働本省,072,06,083,2,12,3,09,障害保健福祉費,特別児童扶養手当支給業務庁費,27178,26720,458
厚生労働省,厚生労働本省,072,95,016,2,12,3,09,障害保健福祉費,医療給付適正化業務庁費,36531,52191,-15660
厚生労働省,厚生労働本省,072,06,083,2,91,3,09,障害保健福祉費,土地借料,66205,66139,66
厚生労働省,厚生労働本省,072,06,083,2,12,3,09,障害保健福祉費,各所修繕,7433,17307,-9874
厚生労働省,厚生労働本省,072,03,086,2,60,3,09,障害保健福祉費,心神喪失者等医療観察法入院等決定者医療費,17169592,17387465,-217873
厚生労働省,厚生労働本省,072,07,086,2,12,3,09,障害保健福祉費,心神喪失者等医療観察法入院等決定者医療費審査支払事務費,1931,1969,-38
厚生労働省,厚生労働本省,072,95,016,2,12,5,14,障害保健福祉費,保健福祉調査委託費,87646,686592,-598946
厚生労働省,厚生労働本省,072,06,083,2,12,5,14,障害保健福祉費,身体障害者福祉促進事業委託費,628153,468755,159398
厚生労働省,厚生労働本省,072,06,083,2,12,5,14,障害保健福祉費,国連・障害者の十年記念施設運営委託費,158485,173552,-15067
厚生労働省,厚生労働本省,072,07,086,2,12,5,14,障害保健福祉費,障害保健関係人材養成研修等委託費,301476,174372,127104
厚生労働省,厚生労働本省,072,95,016,2,12,5,14,障害保健福祉費,保健福祉調査地方公共団体委託費,0,279500,-279500
厚生労働省,厚生労働本省,072,06,083,2,81,5,16,障害保健福祉費,地域生活支援事業費等補助金,50556420,50847369,-290949
厚生労働省,厚生労働本省,072,06,083,2,71,5,16,障害保健福祉費,民間社会福祉事業助成費補助金,11436,12526,-1090
厚生労働省,厚生労働本省,072,06,083,2,81,5,16,障害保健福祉費,児童保護費等補助金,4610653,4610653,0
厚生労働省,厚生労働本省,072,06,083,2,84,5,16,障害保健福祉費,身体障害者福祉費補助金,534538,640789,-106251
厚生労働省,厚生労働本省,072,03,086,2,84,5,16,障害保健福祉費,精神障害者医療保護入院費補助金,252960,259539,-6579
厚生労働省,厚生労働本省,072,06,083,2,81,5,16,障害保健福祉費,障害者総合支援事業費補助金,2429071,14528114,-12099043
厚生労働省,厚生労働本省,072,07,086,2,84,5,16,障害保健福祉費,精神保健対策費補助金,2658678,2708322,-49644
厚生労働省,厚生労働本省,072,07,086,2,40,5,16,障害保健福祉費,心神喪失者等医療観察法指定入院医療機関医療評価・向上事業費補助金,4218,4235,-17
厚生労働省,厚生労働本省,072,06,083,2,84,5,16,障害保健福祉費,特別障害者手当等給付費負担金,40576420,39874372,702048
厚生労働省,厚生労働本省,072,06,083,2,84,5,16,障害保健福祉費,身体障害者保護費負担金,1950044,1979421,-29377
厚生労働省,厚生労働本省,072,06,083,2,84,5,16,障害保健福祉費,障害者自立支援給付費負担金,1385865946,1311053153,74812793
厚生労働省,厚生労働本省,072,06,083,2,84,5,16,障害保健福祉費,障害児入所給付費等負担金,425599192,383501313,42097879
厚生労働省,厚生労働本省,072,03,083,2,84,5,16,障害保健福祉費,障害児入所医療費等負担金,5330613,5461095,-130482
厚生労働省,厚生労働本省,072,03,086,2,84,5,16,障害保健福祉費,精神障害者措置入院費負担金,5409666,5458412,-48746
厚生労働省,厚生労働本省,072,07,086,2,84,5,16,障害保健福祉費,精神障害者措置入院移送費負担金,117532,115050,2482
厚生労働省,厚生労働本省,072,03,083,2,84,5,16,障害保健福祉費,障害者医療費負担金,253514113,246347741,7166372
厚生労働省,厚生労働本省,072,07,086,2,40,5,16,障害保健福祉費,心神喪失者等医療観察法指定入院医療機関運営費負担金,556647,508260,48387
厚生労働省,厚生労働本省,072,07,086,2,82,5,16,障害保健福祉費,心神喪失者等医療観察法指定入院医療機関設備整備費負担金,14475,28410,-13935
厚生労働省,厚生労働本省,072,07,086,1,82,5,16,障害保健福祉費,心神喪失者等医療観察法指定入院医療機関施設整備費負担金,504877,766677,-261800
厚生労働省,厚生労働本省,072,06,083,2,81,5,16,障害保健福祉費,事務取扱交付金,1241996,1253289,-11293
厚生労働省,厚生労働本省,072,06,083,2,81,5,16,障害保健福祉費,重層的支援体制整備事業交付金,1264381,473432,790949
厚生労働省,厚生労働本省,072,06,083,2,86,5,16,障害保健福祉費,福祉・介護職員処遇改善臨時特例交付金,0,41397614,-41397614
厚生労働省,厚生労働本省,072,06,083,2,60,9,21,障害保健福祉費,特別児童扶養手当給付費,138085202,134881895,3203307
厚生労働省,厚生労働本省,078,95,016,2,12,9,06,公的年金制度等運営諸費,諸謝金,1171,1454,-283
厚生労働省,厚生労働本省,078,95,016,2,12,2,08,公的年金制度等運営諸費,職員旅費,21183,7202,13981
厚生労働省,厚生労働本省,078,06,081,2,12,2,08,公的年金制度等運営諸費,年金生活者支援給付金支給業務職員旅費,917,917,0
厚生労働省,厚生労働本省,078,95,016,2,12,2,08,公的年金制度等運営諸費,委員等旅費,3453,2111,1342
厚生労働省,厚生労働本省,078,95,016,2,12,3,09,公的年金制度等運営諸費,庁費,26666,27604,-938
厚生労働省,厚生労働本省,078,95,016,2,12,3,09,公的年金制度等運営諸費,社会保障関係情報化業務庁費,111770,202626,-90856
厚生労働省,厚生労働本省,078,06,081,2,12,3,09,公的年金制度等運営諸費,年金生活者支援給付金支給業務庁費,88612,95069,-6457
厚生労働省,厚生労働本省,078,06,081,2,12,3,09,公的年金制度等運営諸費,年金生活者支援給付金支給情報処理業務庁費,802240,555155,247085
厚生労働省,厚生労働本省,078,06,081,2,12,5,14,公的年金制度等運営諸費,公的年金制度調査委託費,53574,0,53574
厚生労働省,厚生労働本省,078,06,081,2,71,5,16,公的年金制度等運営諸費,年金生活者支援給付金支給業務国民健康保険団体連合会等補助金,17990,33833,-15843
厚生労働省,厚生労働本省,078,06,081,2,81,5,16,公的年金制度等運営諸費,年金生活者支援給付金支給業務市町村事務取扱交付金,957375,1316889,-359514
厚生労働省,厚生労働本省,078,06,081,2,71,5,16,公的年金制度等運営諸費,年金生活者支援給付金支給業務日本年金機構事務取扱交付金,5732759,6184912,-452153
厚生労働省,厚生労働本省,078,02,081,2,50,9,21,公的年金制度等運営諸費,年金生活者支援給付金給付費,523508909,522046955,1461954
厚生労働省,厚生労働本省,079,02,081,2,71,6,22,基礎年金拠出金等年金特別会計へ繰入,年金特別会計へ繰入,302530729,323154932,-20624203
厚生労働省,厚生労働本省,079,02,081,2,71,6,22,基礎年金拠出金等年金特別会計へ繰入,福祉年金等年金特別会計へ繰入,120599,122651,-2052
厚生労働省,厚生労働本省,079,02,081,2,71,6,22,基礎年金拠出金等年金特別会計へ繰入,基礎年金年金特別会計へ繰入,11853076916,11769575204,83501712
厚生労働省,厚生労働本省,080,95,016,2,12,9,06,私的年金制度整備運営費,諸謝金,303,303,0
厚生労働省,厚生労働本省,080,95,016,2,12,2,08,私的年金制度整備運営費,職員旅費,646,646,0
厚生労働省,厚生労働本省,080,95,016,2,12,2,08,私的年金制度整備運営費,委員等旅費,1514,81,1433
厚生労働省,厚生労働本省,080,95,016,2,12,3,09,私的年金制度整備運営費,庁費,693,770,-77
厚生労働省,厚生労働本省,080,95,016,2,12,3,09,私的年金制度整備運営費,社会保障関係情報化業務庁費,40647,50467,-9820
厚生労働省,厚生労働本省,080,02,081,2,71,5,16,私的年金制度整備運営費,国民年金基金等給付費負担金,3988356,3782070,206286
厚生労働省,厚生労働本省,080,06,081,2,71,5,16,私的年金制度整備運営費,存続厚生年金基金等未納掛金等交付金,4275,4275,0
厚生労働省,厚生労働本省,081,95,016,2,12,9,06,高齢者日常生活支援等推進費,諸謝金,679,679,0
厚生労働省,厚生労働本省,081,95,016,2,95,9,07,高齢者日常生活支援等推進費,褒賞品費,64598,54157,10441
厚生労働省,厚生労働本省,081,95,016,2,12,2,08,高齢者日常生活支援等推進費,職員旅費,1470,876,594
厚生労働省,厚生労働本省,081,95,016,2,12,2,08,高齢者日常生活支援等推進費,監査旅費,80,80,0
厚生労働省,厚生労働本省,081,95,016,2,12,2,08,高齢者日常生活支援等推進費,委員等旅費,867,145,722
厚生労働省,厚生労働本省,081,95,016,2,12,3,09,高齢者日常生活支援等推進費,庁費,60908,58843,2065
厚生労働省,厚生労働本省,081,06,083,2,81,5,16,高齢者日常生活支援等推進費,老人保健事業推進費等補助金,2473505,2473505,0
厚生労働省,厚生労働本省,081,06,083,2,81,5,16,高齢者日常生活支援等推進費,在宅福祉事業費補助金,2490563,2571935,-81372
厚生労働省,厚生労働本省,081,06,083,2,81,5,16,高齢者日常生活支援等推進費,高齢者福祉推進事業費補助金,100000,100000,0
厚生労働省,厚生労働本省,081,06,083,2,71,5,16,高齢者日常生活支援等推進費,高齢者社会活動支援事業費補助金,8856,8856,0
厚生労働省,厚生労働本省,081,04,081,2,71,5,16,高齢者日常生活支援等推進費,地域支援事業交付金,181328845,190634489,-9305644
厚生労働省,厚生労働本省,081,04,081,2,81,5,16,高齢者日常生活支援等推進費,重層的支援体制整備事業交付金,11465949,3531052,7934897
厚生労働省,厚生労働本省,082,06,081,2,12,9,06,介護保険制度運営推進費,諸謝金,5172,5292,-120
厚生労働省,厚生労働本省,082,06,081,2,12,2,08,介護保険制度運営推進費,職員旅費,14805,9736,5069
厚生労働省,厚生労働本省,082,06,081,2,12,2,08,介護保険制度運営推進費,監査旅費,2618,2469,149
厚生労働省,厚生労働本省,082,06,081,2,12,2,08,介護保険制度運営推進費,委員等旅費,9256,2060,7196
厚生労働省,厚生労働本省,082,06,081,2,12,3,09,介護保険制度運営推進費,庁費,68135,70910,-2775
厚生労働省,厚生労働本省,082,06,081,2,12,3,09,介護保険制度運営推進費,社会保障関係情報化業務庁費,1479,1479,0
厚生労働省,厚生労働本省,082,06,081,2,12,5,14,介護保険制度運営推進費,要介護認定調査委託費,1776099,2289523,-513424
厚生労働省,厚生労働本省,082,06,081,2,12,5,14,介護保険制度運営推進費,介護サービス指導者養成研修等委託費,24795,12142,12653
厚生労働省,厚生労働本省,082,06,081,2,81,5,16,介護保険制度運営推進費,介護保険事業費補助金,7044743,10114995,-3070252
厚生労働省,厚生労働本省,082,06,081,2,71,5,16,介護保険制度運営推進費,介護保険関係業務費補助金,235283,238943,-3660
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,全国健康保険協会介護納付金補助金,54514,0,54514
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,国民健康保険組合介護納付金補助金,22834339,25944150,-3109811
厚生労働省,厚生労働本省,082,06,081,2,71,5,16,介護保険制度運営推進費,介護保険災害等臨時特例補助金,0,1435285,-1435285
厚生労働省,厚生労働本省,082,06,088,1,82,5,16,介護保険制度運営推進費,社会福祉施設等災害復旧費補助金,0,2457014,-2457014
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,介護職員処遇改善支援補助金,0,99225432,-99225432
厚生労働省,厚生労働本省,082,06,081,2,71,5,16,介護保険制度運営推進費,国民健康保険災害等臨時特例補助金,0,2496476,-2496476
厚生労働省,厚生労働本省,082,06,081,2,71,5,16,介護保険制度運営推進費,国民健康保険組合災害等臨時特例補助金,0,287741,-287741
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,介護給付費等負担金,2351249150,2273104257,78144893
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,国民健康保険介護納付金負担金,188503407,186724388,1779019
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,介護給付費財政調整交付金,615876986,595473774,20403212
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,国民健康保険介護納付金財政調整交付金,53016584,52516234,500350
厚生労働省,厚生労働本省,082,04,083,2,86,5,16,介護保険制度運営推進費,医療介護提供体制改革推進交付金,54944118,54944118,0
厚生労働省,厚生労働本省,082,06,083,1,82,5,16,介護保険制度運営推進費,地域介護・福祉空間整備等施設整備交付金,1167208,6799386,-5632178
厚生労働省,厚生労働本省,082,06,081,2,71,5,16,介護保険制度運営推進費,保険者機能強化推進交付金,20000000,20000000,0
厚生労働省,厚生労働本省,082,04,081,2,71,5,16,介護保険制度運営推進費,介護保険保険者努力支援交付金,20000000,20000000,0
厚生労働省,厚生労働本省,084,06,081,2,71,6,22,業務取扱費年金特別会計へ繰入,年金特別会計へ繰入,107547435,108188369,-640934
厚生労働省,厚生労働本省,085,95,016,2,72,5,16,国際機関活動推進費,政府開発援助国際労働機関分担金,549515,574114,-24599
厚生労働省,厚生労働本省,085,95,016,2,72,5,16,国際機関活動推進費,国際労働機関分担金,3113915,3253312,-139397
厚生労働省,厚生労働本省,085,50,086,2,72,5,16,国際機関活動推進費,政府開発援助世界保健機関分担金,3355583,3478098,-122515
厚生労働省,厚生労働本省,085,50,086,2,72,5,16,国際機関活動推進費,世界保健機関分担金,1059659,1098348,-38689
厚生労働省,厚生労働本省,085,95,086,2,72,5,16,国際機関活動推進費,国際がん研究機関等分担金,275857,265994,9863
厚生労働省,厚生労働本省,085,95,016,2,72,5,16,国際機関活動推進費,政府開発援助国際労働機関拠出金,111826,102611,9215
厚生労働省,厚生労働本省,085,95,016,2,72,5,16,国際機関活動推進費,国際労働機関拠出金,657350,605130,52220
厚生労働省,厚生労働本省,085,50,086,2,72,5,16,国際機関活動推進費,政府開発援助世界保健機関等拠出金,1992092,2059611,-67519
厚生労働省,厚生労働本省,085,95,016,2,72,5,16,国際機関活動推進費,経済協力開発機構等拠出金,54918,1509385,-1454467
厚生労働省,厚生労働本省,085,07,086,2,72,5,16,国際機関活動推進費,グローバル抗菌薬研究開発パートナーシップ拠出金,194616,194616,0
厚生労働省,厚生労働本省,085,07,086,2,72,5,16,国際機関活動推進費,感染症流行対策イノベーション連合拠出金,1080000,0,1080000
厚生労働省,厚生労働本省,085,95,086,2,72,5,16,国際機関活動推進費,国際連合開発計画拠出金,0,400000,-400000
厚生労働省,厚生労働本省,086,95,016,2,12,9,06,国際協力費,政府開発援助諸謝金,42,812,-770
厚生労働省,厚生労働本省,086,95,016,2,12,2,08,国際協力費,政府開発援助職員旅費,3634,4241,-607
厚生労働省,厚生労働本省,086,95,016,2,12,2,08,国際協力費,政府開発援助委員等旅費,10,136,-126
厚生労働省,厚生労働本省,086,95,016,2,12,3,09,国際協力費,政府開発援助庁費,1807,304,1503
厚生労働省,厚生労働本省,086,95,016,2,12,5,14,国際協力費,政府開発援助衛生関係指導者養成等委託費,36948,43787,-6839
厚生労働省,厚生労働本省,086,95,016,2,12,5,14,国際協力費,政府開発援助難民救援業務委託費,36375,37311,-936
厚生労働省,厚生労働本省,086,95,016,2,12,5,14,国際協力費,政府開発援助外国人留学生受入事業等委託費,88841,93123,-4282
厚生労働省,厚生労働本省,086,95,016,2,71,5,16,国際協力費,政府開発援助アジア労働技術協力費等補助金,51214,51214,0
厚生労働省,厚生労働本省,087,13,087,2,12,9,06,厚生労働調査研究等推進費,諸謝金,1824,2112,-288
厚生労働省,厚生労働本省,087,13,087,2,12,2,08,厚生労働調査研究等推進費,職員旅費,1281,1362,-81
厚生労働省,厚生労働本省,087,13,087,2,12,2,08,厚生労働調査研究等推進費,委員等旅費,668,752,-84
厚生労働省,厚生労働本省,087,13,087,2,12,3,09,厚生労働調査研究等推進費,庁費,44705,46346,-1641
厚生労働省,厚生労働本省,087,07,086,2,12,3,09,厚生労働調査研究等推進費,厚生労働統計調査費,1102551,1186012,-83461
厚生労働省,厚生労働本省,087,07,086,2,12,5,14,厚生労働調査研究等推進費,保健福祉調査地方公共団体委託費,16275,21672,-5397
厚生労働省,厚生労働本省,087,07,086,2,12,5,14,厚生労働調査研究等推進費,厚生労働統計調査委託費,22687,17157,5530
厚生労働省,厚生労働本省,087,07,086,2,12,5,14,厚生労働調査研究等推進費,国民生活基礎調査等委託費,1943320,1631350,311970
厚生労働省,厚生労働本省,087,13,087,2,71,5,16,厚生労働調査研究等推進費,厚生労働科学研究費補助金,6383164,6563164,-180000
厚生労働省,厚生労働本省,087,13,087,2,30,5,16,厚生労働調査研究等推進費,医療研究開発推進事業費補助金,35305674,38596767,-3291093
厚生労働省,厚生労働本省,087,13,087,2,86,5,16,厚生労働調査研究等推進費,国立感染症研究所施設周辺安全対策等事業費補助金,222586,222586,0
厚生労働省,厚生労働本省,087,07,086,2,71,5,16,厚生労働調査研究等推進費,厚生労働行政推進調査事業費補助金,3038564,6987644,-3949080
厚生労働省,厚生労働本省,087,07,086,2,30,5,16,厚生労働調査研究等推進費,保健衛生医療調査等推進事業費補助金,11279662,21021992,-9742330
厚生労働省,厚生労働本省,087,13,073,2,30,5,16,厚生労働調査研究等推進費,革新的研究開発推進基金補助金,398436,236667,161769
厚生労働省,厚生労働本省,089,13,087,2,30,5,16,国立研究開発法人医薬基盤・健康・栄養研究所運営費,国立研究開発法人医薬基盤・健康・栄養研究所運営費交付金,4024297,5098755,-1074458
厚生労働省,厚生労働本省,090,13,087,1,30,5,16,国立研究開発法人医薬基盤・健康・栄養研究所施設整備費,国立研究開発法人医薬基盤・健康・栄養研究所施設整備費補助金,20196,22440,-2244
厚生労働省,厚生労働本省,194,95,016,2,12,2,08,社会保障・税番号活用推進費,職員旅費,1612,1533,79
厚生労働省,厚生労働本省,194,95,016,2,12,5,14,社会保障・税番号活用推進費,社会保障・税番号制度活用推進委託費,279526,602099,-322573
厚生労働省,厚生労働本省,194,95,016,2,92,5,16,社会保障・税番号活用推進費,社会保障・税番号制度システム整備費等補助金,10198896,11608485,-1409589
厚生労働省,厚生労働本省,091,45,086,1,20,9,06,水道施設整備事業調査諸費,諸謝金,357,357,0
厚生労働省,厚生労働本省,091,45,086,1,20,2,08,水道施設整備事業調査諸費,職員旅費,598,598,0
厚生労働省,厚生労働本省,091,45,086,1,20,2,08,水道施設整備事業調査諸費,委員等旅費,1847,1847,0
厚生労働省,厚生労働本省,091,45,086,1,20,3,09,水道施設整備事業調査諸費,庁費,198,198,0
厚生労働省,厚生労働本省,191,49,088,1,92,5,00,水道施設災害復旧事業費,水道施設災害復旧事業費補助,356000,899000,-543000
厚生労働省,厚生労働本省,011,07,086,1,92,5,16,独立行政法人国立病院機構施設整備費,独立行政法人国立病院機構施設整備費補助金,0,842168,-842168
厚生労働省,厚生労働本省,183,07,086,1,92,5,16,国立研究開発法人国立長寿医療研究センター施設整備費,国立研究開発法人国立長寿医療研究センター施設整備費補助金,0,558991,-558991
厚生労働省,検疫所,101,07,086,2,11,1,02,検疫所共通費,職員基本給,5492035,4745174,746861
厚生労働省,検疫所,101,07,086,2,11,1,03,検疫所共通費,職員諸手当,2876405,2736682,139723
厚生労働省,検疫所,101,07,086,2,11,1,04,検疫所共通費,超過勤務手当,599483,404652,194831
厚生労働省,検疫所,101,07,086,2,11,1,05,検疫所共通費,非常勤職員手当,34851,14681,20170
厚生労働省,検疫所,101,07,086,2,11,1,05,検疫所共通費,短時間勤務職員給与,259233,175662,83571
厚生労働省,検疫所,101,07,089,2,11,1,05,検疫所共通費,児童手当,39160,39160,0
厚生労働省,検疫所,101,07,086,2,12,2,08,検疫所共通費,職員旅費,8024,8024,0
厚生労働省,検疫所,101,07,086,2,12,3,09,検疫所共通費,庁費,597028,600072,-3044
厚生労働省,検疫所,101,07,086,2,12,3,09,検疫所共通費,各所修繕,36717,37127,-410
厚生労働省,検疫所,101,07,199,2,13,3,09,検疫所共通費,自動車重量税,53,103,-50
厚生労働省,検疫所,101,07,029,2,13,5,16,検疫所共通費,国有資産所在市町村交付金,1193,1220,-27
厚生労働省,検疫所,103,07,086,2,12,9,06,検疫業務等実施費,諸謝金,1231,1231,0
厚生労働省,検疫所,103,07,086,2,12,2,08,検疫業務等実施費,職員旅費,3526,3526,0
厚生労働省,検疫所,103,07,086,2,12,2,08,検疫業務等実施費,検疫旅費,113603,62011,51592
厚生労働省,検疫所,103,07,086,2,12,2,08,検疫業務等実施費,航海日当食卓料,50,49,1
厚生労働省,検疫所,103,07,086,2,12,2,08,検疫業務等実施費,委員等旅費,2342,2342,0
厚生労働省,検疫所,103,07,086,2,12,3,09,検疫業務等実施費,検疫庁費,8979214,83104069,-74124855
厚生労働省,検疫所,103,07,086,2,12,3,09,検疫業務等実施費,電子計算機等借料,1751,1751,0
厚生労働省,検疫所,103,07,086,2,12,3,09,検疫業務等実施費,土地建物借料,223628,225117,-1489
厚生労働省,検疫所,103,07,086,2,12,3,09,検疫業務等実施費,停留者食糧費,210,210,0
