主管,部コード,款コード,項コード,目コード,部名,款名,項名,目名,平成26年度予算額(千円),前年度予算額(千円),比較増△減額(千円)
厚生労働省,5,3,99,99,雑収入,諸収入,雑入,雑収,1464623,1491619,-26996
農林水産省,3,2,03,01,官業益金及官業収入,官業収入,国有林野事業収入,国有林野事業収入,27716864,27405413,311451
農林水産省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,648326,0,648326
農林水産省,4,1,01,02,政府資産整理収入,国有財産処分収入,国有財産売払収入,立木竹売払代,237129,232840,4289
農林水産省,4,2,03,37,政府資産整理収入,回収金等収入,貸付金等回収金収入,農地保有合理化促進対策資金貸付金償還金,5487183,0,5487183
農林水産省,4,2,03,38,政府資産整理収入,回収金等収入,貸付金等回収金収入,就農支援資金貸付金償還金,1314134,0,1314134
農林水産省,4,2,01,11,政府資産整理収入,回収金等収入,特別会計整理収入,国有林野事業特別会計整理収入,0,45060024,-45060024
農林水産省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,357450,30329,327121
農林水産省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,40712,38383,2329
農林水産省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,1065470,986162,79308
農林水産省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,1567,2591,-1024
農林水産省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,8256,8721,-465
農林水産省,5,2,02,01,雑収入,納付金,日本中央競馬会納付金,日本中央競馬会納付金,240859000,227919000,12940000
農林水産省,5,2,03,81,雑収入,納付金,雑納付金,独立行政法人農畜産業振興機構納付金,1084789,9316277,-8231488
農林水産省,5,2,03,82,雑収入,納付金,雑納付金,独立行政法人農業者年金基金納付金,0,606,-606
農林水産省,5,2,12,06,雑収入,納付金,東日本大震災復興雑納付金,独立行政法人農畜産業振興機構納付金,69020582,12998,69007584
農林水産省,5,2,12,01,雑収入,納付金,東日本大震災復興雑納付金,独立行政法人農林漁業信用基金納付金,0,79118,-79118
農林水産省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,35618376,35347071,271305
農林水産省,5,3,28,01,雑収入,諸収入,東日本大震災復興食料安定供給特別会計受入金,食料安定供給特別会計受入金,32832330,32595,32799735
農林水産省,5,3,04,03,雑収入,諸収入,公共事業費負担金,海岸整備事業費負担金,858957,821499,37458
農林水産省,5,3,04,04,雑収入,諸収入,公共事業費負担金,治山事業費負担金,2960082,2930302,29780
農林水産省,5,3,04,01,雑収入,諸収入,公共事業費負担金,土地改良事業費負担金,72856653,91795079,-18938426
農林水産省,5,3,04,13,雑収入,諸収入,公共事業費負担金,地すべり対策事業費負担金,221878,250723,-28845
農林水産省,5,3,04,05,雑収入,諸収入,公共事業費負担金,特定漁港漁場整備事業費負担金,4069131,3222812,846319
農林水産省,5,3,04,06,雑収入,諸収入,公共事業費負担金,農業用施設災害復旧事業費負担金,19602,133419,-113817
農林水産省,5,3,04,14,雑収入,諸収入,公共事業費負担金,直轄地すべり防止施設災害復旧費負担金,4252,4252,0
農林水産省,5,3,04,10,雑収入,諸収入,公共事業費負担金,治山災害復旧事業費負担金,32541,32541,0
農林水産省,5,3,04,16,雑収入,諸収入,公共事業費負担金,漁港災害復旧事業費負担金,16090,16090,0
農林水産省,5,3,04,15,雑収入,諸収入,公共事業費負担金,直轄地すべり対策災害関連緊急事業費負担金,3598,3598,0
農林水産省,5,3,04,12,雑収入,諸収入,公共事業費負担金,治山等災害関連緊急事業費負担金,18097,18097,0
農林水産省,5,3,32,01,雑収入,諸収入,東日本大震災復興公共事業費負担金,土地改良事業費負担金,137050,0,137050
農林水産省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,2111,2111,0
農林水産省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,221,222,-1
農林水産省,5,3,07,03,雑収入,諸収入,受託調査試験及役務収入,受託研究員費受入,113,113,0
農林水産省,5,3,07,04,雑収入,諸収入,受託調査試験及役務収入,受託測量等収入,810,1000,-190
農林水産省,5,3,07,06,雑収入,諸収入,受託調査試験及役務収入,受託工事収入,2252369,3399793,-1147424
農林水産省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,22004,21413,591
農林水産省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,272141,259050,13091
農林水産省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,34624937,27184809,7440128
農林水産省,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,1195,2082,-887
農林水産省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,172780,497684,-324904
農林水産省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,18893,21519,-2626
農林水産省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,9,13,-4
農林水産省,5,3,99,04,雑収入,諸収入,雑入,延滞金,7084,2316,4768
農林水産省,5,3,99,99,雑収入,諸収入,雑入,雑収,1766470,1974412,-207942
経済産業省,4,2,01,03,政府資産整理収入,回収金等収入,特別会計整理収入,貿易特別会計整理収入,136,158,-22
経済産業省,4,2,01,04,政府資産整理収入,回収金等収入,特別会計整理収入,米国対日援助物資等処理特別会計整理収入,12,13,-1
経済産業省,4,2,03,25,政府資産整理収入,回収金等収入,貸付金等回収金収入,小規模企業者等設備導入資金貸付金償還金,4232171,4468204,-236033
経済産業省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,38894,39324,-430
経済産業省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,152779,124949,27830
経済産業省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,27922,31730,-3808
経済産業省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,441,885,-444
経済産業省,5,2,10,01,雑収入,納付金,特定アルコール譲渡者納付金,特定アルコール譲渡者納付金,9822650,10456990,-634340
経済産業省,5,2,03,16,雑収入,納付金,雑納付金,独立行政法人中小企業基盤整備機構納付金,8761332,0,8761332
経済産業省,5,2,03,18,雑収入,納付金,雑納付金,独立行政法人産業技術総合研究所納付金,0,79908,-79908
経済産業省,5,2,03,76,雑収入,納付金,雑納付金,独立行政法人新エネルギー・産業技術総合開発機構納付金,0,3565227,-3565227
経済産業省,5,2,03,77,雑収入,納付金,雑納付金,独立行政法人情報処理推進機構納付金,0,1400101,-1400101
経済産業省,5,2,03,78,雑収入,納付金,雑納付金,独立行政法人石油天然ガス・金属鉱物資源機構納付金,0,120816,-120816
経済産業省,5,2,12,11,雑収入,納付金,東日本大震災復興雑納付金,独立行政法人中小企業基盤整備機構納付金,180160,0,180160
経済産業省,5,3,03,30,雑収入,諸収入,特別会計受入金,エネルギー対策特別会計受入金,34911150,0,34911150
経済産業省,5,3,21,01,雑収入,諸収入,東日本大震災復興エネルギー対策特別会計受入金,エネルギー対策特別会計受入金,26034,0,26034
経済産業省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,6107,17632,-11525
経済産業省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,29580,2612,26968
経済産業省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,9116106,8342047,774059
経済産業省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,165938,87713,78225
経済産業省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,4409,4152,257
経済産業省,5,3,99,04,雑収入,諸収入,雑入,延滞金,25044,4544,20500
経済産業省,5,3,99,99,雑収入,諸収入,雑入,雑収,1426174,1356385,69789
国土交通省,4,1,01,50,政府資産整理収入,国有財産処分収入,国有財産売払収入,航空機売払代,133921,889825,-755904
国土交通省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,0,57314,-57314
国土交通省,4,2,01,12,政府資産整理収入,回収金等収入,特別会計整理収入,社会資本整備事業特別会計整理収入,84034943,0,84034943
国土交通省,4,2,03,22,政府資産整理収入,回収金等収入,貸付金等回収金収入,神戸港埠頭公社港湾施設災害復旧事業資金貸付金償還金,218526,218526,0
国土交通省,4,2,03,29,政府資産整理収入,回収金等収入,貸付金等回収金収入,成田国際空港株式会社貸付金償還金,1100000,1100000,0
国土交通省,4,2,03,35,政府資産整理収入,回収金等収入,貸付金等回収金収入,都市開発資金貸付金償還金,13466648,0,13466648
国土交通省,4,2,03,39,政府資産整理収入,回収金等収入,貸付金等回収金収入,有料道路整備資金貸付金償還金,25703000,0,25703000
国土交通省,4,2,03,40,政府資産整理収入,回収金等収入,貸付金等回収金収入,連続立体交差事業資金貸付金償還金,1000,0,1000
国土交通省,4,2,03,41,政府資産整理収入,回収金等収入,貸付金等回収金収入,埠頭整備資金貸付金償還金,3657133,0,3657133
国土交通省,4,2,03,42,政府資産整理収入,回収金等収入,貸付金等回収金収入,港湾開発資金貸付金償還金,282058,0,282058
国土交通省,4,2,03,43,政府資産整理収入,回収金等収入,貸付金等回収金収入,港湾物流高度化基盤施設整備資金貸付金償還金,12408,0,12408
国土交通省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,287981,628184,-340203
国土交通省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,736301,188048,548253
国土交通省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,2454388,424132,2030256
国土交通省,5,1,01,04,雑収入,国有財産利用収入,国有財産貸付収入,機械貸付料,5562,0,5562
国土交通省,5,1,01,06,雑収入,国有財産利用収入,国有財産貸付収入,港湾施設貸付料,744519,0,744519
国土交通省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,333140,324795,8345
国土交通省,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,1764058,1814504,-50446
国土交通省,5,1,02,06,雑収入,国有財産利用収入,国有財産使用収入,電子情報処理組織使用料収入,139628,0,139628
国土交通省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,765,36,729
国土交通省,5,1,04,06,雑収入,国有財産利用収入,利子収入,都市開発資金貸付金利子収入,146499,0,146499
国土交通省,5,2,11,01,雑収入,納付金,特定タンカー所有者納付金,特定タンカー所有者納付金,166941,225000,-58059
国土交通省,5,2,03,85,雑収入,納付金,雑納付金,独立行政法人鉄道建設・運輸施設整備支援機構納付金,0,311762,-311762
国土交通省,5,2,03,86,雑収入,納付金,雑納付金,独立行政法人国際観光振興機構納付金,0,107476,-107476
国土交通省,5,2,03,89,雑収入,納付金,雑納付金,独立行政法人日本高速道路保有・債務返済機構納付金,0,467,-467
国土交通省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,3933,16503,-12570
国土交通省,5,3,03,25,雑収入,諸収入,特別会計受入金,社会資本整備事業特別会計受入金,0,7517909,-7517909
国土交通省,5,3,04,03,雑収入,諸収入,公共事業費負担金,海岸整備事業費負担金,5049929,4797609,252320
国土交通省,5,3,04,29,雑収入,諸収入,公共事業費負担金,河川等整備事業費負担金,124111433,0,124111433
国土交通省,5,3,04,30,雑収入,諸収入,公共事業費負担金,多目的ダム建設等事業電気事業者等工事費負担金,21121567,0,21121567
国土交通省,5,3,04,27,雑収入,諸収入,公共事業費負担金,道路整備事業費負担金,301792000,0,301792000
国土交通省,5,3,04,25,雑収入,諸収入,公共事業費負担金,港湾整備事業費負担金,50177876,0,50177876
国土交通省,5,3,04,31,雑収入,諸収入,公共事業費負担金,エネルギー・鉄鋼港湾施設工事受益者工事費負担金,985124,0,985124
国土交通省,5,3,04,11,雑収入,諸収入,公共事業費負担金,国営公園整備事業費負担金,1601989,1731838,-129849
国土交通省,5,3,04,07,雑収入,諸収入,公共事業費負担金,河川等災害復旧事業費負担金,3681003,3585863,95140
国土交通省,5,3,04,08,雑収入,諸収入,公共事業費負担金,河川等災害関連事業費負担金,1283101,1283429,-328
国土交通省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,862277,86994,775283
国土交通省,5,3,06,02,雑収入,諸収入,許可及手数料,許可料,5604000,0,5604000
国土交通省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,8,18,-10
国土交通省,5,3,07,03,雑収入,諸収入,受託調査試験及役務収入,受託研究員費受入,566,498,68
国土交通省,5,3,07,04,雑収入,諸収入,受託調査試験及役務収入,受託測量等収入,1755,1859,-104
国土交通省,5,3,07,06,雑収入,諸収入,受託調査試験及役務収入,受託工事収入,69554298,134402,69419896
国土交通省,5,3,07,05,雑収入,諸収入,受託調査試験及役務収入,測量標移転改埋費受入,754,1192,-438
国土交通省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,24490,22228,2262
国土交通省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1100313,146682,953631
国土交通省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,10919100,8875984,2043116
国土交通省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,8900,8447,453
国土交通省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,2417902,110468,2307434
国土交通省,5,3,25,01,雑収入,諸収入,附帯工事費負担金,附帯工事費負担金,18008611,0,18008611
国土交通省,5,3,25,02,雑収入,諸収入,附帯工事費負担金,道路附属物等復旧費負担金,1935000,0,1935000
国土交通省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,29312,15536,13776
国土交通省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,26,4,22
国土交通省,5,3,99,04,雑収入,諸収入,雑入,延滞金,74183,1502,72681
国土交通省,5,3,99,99,雑収入,諸収入,雑入,雑収,10581456,2256519,8324937
環境省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,465434,461286,4148
環境省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,47179,43737,3442
環境省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,38102,13458,24644
環境省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,125,362,-237
環境省,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,201592,194794,6798
環境省,5,2,03,14,雑収入,納付金,雑納付金,独立行政法人環境再生保全機構納付金,1625927,9030,1616897
環境省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,133,108,25
環境省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,6722,4495,2227
環境省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,3629252,3154543,474709
環境省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,1179,363,816
環境省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,1849,1716,133
環境省,5,3,99,04,雑収入,諸収入,雑入,延滞金,1322,1770,-448
環境省,5,3,99,99,雑収入,諸収入,雑入,雑収,12421,12468,-47
環境省,5,3,31,01,雑収入,諸収入,東日本大震災復興災害等廃棄物処理事業費負担金,災害等廃棄物処理事業費負担金,0,448967,-448967
防衛省,3,2,01,02,官業益金及官業収入,官業収入,病院収入,防衛省病院収入,16530323,16074397,455926
防衛省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,145595,206739,-61144
防衛省,4,2,03,12,政府資産整理収入,回収金等収入,貸付金等回収金収入,自衛隊衛生貸費学生等貸与金償還金,393876,370165,23711
防衛省,4,2,05,01,政府資産整理収入,回収金等収入,事故補償費返還金,在日合衆国軍事故補償費返還金,86211,101772,-15561
防衛省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,808196,812031,-3835
防衛省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,572680,582774,-10094
防衛省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,8115877,9129749,-1013872
防衛省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,2085,1480,605
防衛省,5,1,02,02,雑収入,国有財産利用収入,国有財産使用収入,寄宿料,134,121,13
防衛省,5,1,02,04,雑収入,国有財産利用収入,国有財産使用収入,飛行場及航空保安施設使用料収入,1189,1248,-59
防衛省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,1887,1131,756
防衛省,5,3,05,01,雑収入,諸収入,授業料及入学検定料,授業料,3700,4945,-1245
防衛省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,577,707,-130
防衛省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,16106,15762,344
防衛省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2486681,3012257,-525576
防衛省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,9248640,11163398,-1914758
防衛省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,2791312,2466374,324938
防衛省,5,3,11,05,雑収入,諸収入,物品売払収入,返還物品売払代,119168,163673,-44505
防衛省,5,3,11,06,雑収入,諸収入,物品売払収入,残飯売払代,1094,411,683
防衛省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,30904,28795,2109
防衛省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,23,15,8
防衛省,5,3,99,04,雑収入,諸収入,雑入,延滞金,20933,21693,-760
防衛省,5,3,99,07,雑収入,諸収入,雑入,給食費受入,2370357,2278338,92019
防衛省,5,3,99,99,雑収入,諸収入,雑入,雑収,1604550,2975439,-1370889
