所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成26年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,庁費,5174,5727,-553
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,情報処理業務庁費,404563,376768,27795
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,在外公館連絡庁費,334142,334901,-759
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,啓発宣伝費,292997,295200,-2203
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,文化人等招へい費,468429,485770,-17341
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,啓発宣伝事業等委託費,233285,240474,-7189
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,領土保全対策事業委託費,262540,0,262540
外務省,外務本省,006,95,015,2,30,5,16,独立行政法人国際交流基金運営費,政府開発援助独立行政法人国際交流基金運営費交付金,6565589,6626846,-61257
外務省,外務本省,006,95,015,2,30,5,16,独立行政法人国際交流基金運営費,独立行政法人国際交流基金運営費交付金,5875360,5868203,7157
外務省,外務本省,007,95,015,2,12,9,06,領事政策費,諸謝金,99566,51167,48399
外務省,外務本省,007,95,015,2,12,9,06,領事政策費,在外選挙事務謝金,0,983,-983
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,職員旅費,12554,21316,-8762
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,委員等旅費,150,184,-34
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,文化人等派遣旅費,11796,14233,-2437
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,庁費,1944,23831,-21887
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,情報処理業務庁費,2908383,1313524,1594859
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,在外公館連絡庁費,5532,9487,-3955
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,在外選挙事務庁費,2676,16509,-13833
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,渡航事務庁費,8355524,8957072,-601548
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,領事事務庁費,61803,0,61803
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,啓発宣伝費,15422,37972,-22550
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,通信専用料,2216,2155,61
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,文化人等招へい費,1600,1678,-78
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,成果重視事業領事業務・システム再構築庁費,0,876978,-876978
外務省,外務本省,007,95,015,2,95,9,23,領事政策費,海外邦人帰国費等貸出金,2650,2548,102
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,326991,329101,-2110
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助経済協力評価等調査謝金,156309,152440,3869
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,100084,106614,-6530
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,7885,7993,-108
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助文化人等派遣旅費,19557,24294,-4737
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助庁費,65070,91991,-26921
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助情報処理業務庁費,35598,38636,-3038
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助経済協力評価等調査費,18019,17240,779
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助啓発宣伝費,275521,266965,8556
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助電子計算機等借料,1759,866,893
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助文化人等招へい費,19734,23286,-3552
外務省,外務本省,008,50,015,2,12,5,14,経済協力費,政府開発援助海外経済協力事業委託費,571796,2253693,-1681897
外務省,外務本省,008,50,015,2,12,5,14,経済協力費,政府開発援助経済開発計画実施設計等委託費,127214,140884,-13670
外務省,外務本省,008,50,015,2,71,5,16,経済協力費,政府開発援助海外技術協力推進民間団体補助金,21607,22318,-711
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済開発等援助費,166675000,164196000,2479000
外務省,外務本省,009,50,015,2,30,5,16,独立行政法人国際協力機構運営費,政府開発援助独立行政法人国際協力機構運営費交付金,150274231,146918734,3355497
外務省,外務本省,010,50,015,2,72,5,16,国際分担金其他諸費,政府開発援助経済協力国際機関分担金,11723408,10564924,1158484
外務省,外務本省,010,50,015,2,72,5,16,国際分担金其他諸費,経済協力国際機関分担金,31319987,30825680,494307
外務省,外務本省,010,63,015,2,72,5,16,国際分担金其他諸費,国際原子力機関分担金,4638448,4289023,349425
外務省,外務本省,010,95,015,2,72,5,16,国際分担金其他諸費,政府開発援助国際機関分担金,3803725,595915,3207810
外務省,外務本省,010,95,015,2,72,5,16,国際分担金其他諸費,国際機関分担金,60717028,16725790,43991238
外務省,外務本省,010,50,015,2,72,5,16,国際分担金其他諸費,政府開発援助経済協力国際機関等拠出金,26200440,37325102,-11124662
外務省,外務本省,010,50,015,2,72,5,16,国際分担金其他諸費,経済協力国際機関等拠出金,452132,498682,-46550
外務省,外務本省,010,63,015,2,72,5,16,国際分担金其他諸費,政府開発援助国際原子力機関拠出金,924493,901065,23428
外務省,外務本省,010,95,015,2,72,5,16,国際分担金其他諸費,政府開発援助国際機関等拠出金,402765,558894,-156129
外務省,外務本省,010,95,015,2,72,5,16,国際分担金其他諸費,国際機関等拠出金,433372,459784,-26412
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,職員基本給,8628397,7935630,692767
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,政府開発援助職員基本給,6863300,6312255,551045
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,職員諸手当,19238259,16940482,2297777
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,政府開発援助職員諸手当,15302727,13475001,1827726
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,現地補助員給与,11979807,9916030,2063777
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,政府開発援助現地補助員給与,9529120,7890350,1638770
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,諸謝金,5652617,5194001,458616
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,政府開発援助諸謝金,4496269,4131472,364797
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,報償費,1650000,1650000,0
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,褒賞品費,902,949,-47
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,政府開発援助褒賞品費,716,755,-39
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,赴任帰朝旅費,1767289,1713373,53916
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助赴任帰朝旅費,1405757,1362872,42885
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,在外職員等旅費,1274530,1103639,170891
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助在外職員等旅費,1013803,877389,136414
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,庁費,3692507,3258538,433969
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助庁費,2937142,2591082,346060
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,情報処理業務庁費,154118,130863,23255
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助情報処理業務庁費,122587,104092,18495
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館連絡庁費,1201956,1105518,96438
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館連絡庁費,956081,879130,76951
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館交流諸費,835212,624512,210700
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館交流諸費,664361,496747,167614
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,車両購入費,49482,49854,-372
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助車両購入費,39360,39655,-295
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館設備整備費,1028318,915862,112456
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館設備整備費,817961,728508,89453
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館等借料,7230969,6406064,824905
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館等借料,5751746,5095589,656157
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,各所修繕,289314,275959,13355
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助各所修繕,230128,219509,10619
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,公共施設等維持管理運営費,96991,87617,9374
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助公共施設等維持管理運営費,77151,69694,7457
外務省,在外公館,021,95,015,2,12,9,17,在外公館共通費,交際費,117291,117289,2
外務省,在外公館,021,95,015,2,12,9,17,在外公館共通費,政府開発援助交際費,93297,93299,-2
外務省,在外公館,022,95,015,1,20,3,09,在外公館施設費,施設施工庁費,195599,278305,-82706
外務省,在外公館,022,95,015,1,20,3,09,在外公館施設費,政府開発援助施設施工庁費,155584,221380,-65796
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,施設整備費,2184035,1940977,243058
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,政府開発援助施設整備費,1737254,1543918,193336
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,不動産購入費,64055,64055,0
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,政府開発援助不動産購入費,50951,50951,0
外務省,在外公館,023,95,015,2,12,9,06,地域別外交費,諸謝金,31048,39055,-8007
外務省,在外公館,023,95,015,2,12,9,06,地域別外交費,政府開発援助諸謝金,20517,20812,-295
外務省,在外公館,023,95,015,2,12,2,08,地域別外交費,在外職員等旅費,5408,4907,501
外務省,在外公館,023,95,015,2,12,2,08,地域別外交費,政府開発援助在外職員等旅費,4417,55505,-51088
外務省,在外公館,023,95,015,2,12,2,08,地域別外交費,引揚者滞在旅費,160,160,0
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,庁費,15869,14680,1189
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,政府開発援助庁費,21062,10584,10478
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,在外公館連絡庁費,342,210,132
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,政府開発援助在外公館連絡庁費,313,266,47
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,啓発宣伝費,1674,1416,258
外務省,在外公館,023,95,015,2,12,5,14,地域別外交費,経済改革促進支援事業等委託費,372022,325327,46695
外務省,在外公館,024,95,015,2,12,9,06,分野別外交費,諸謝金,71466,42840,28626
外務省,在外公館,024,95,015,2,12,9,06,分野別外交費,政府開発援助諸謝金,607,513,94
外務省,在外公館,024,95,015,2,12,2,08,分野別外交費,在外職員等旅費,35863,37453,-1590
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,庁費,11003,8223,2780
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,政府開発援助庁費,7480,2759,4721
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,在外公館連絡庁費,1731,2517,-786
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,政府開発援助在外公館連絡庁費,1778,1190,588
外務省,在外公館,025,95,015,2,12,9,06,広報文化交流及報道対策費,諸謝金,286283,252750,33533
外務省,在外公館,025,95,015,2,12,9,06,広報文化交流及報道対策費,政府開発援助諸謝金,673,853,-180
外務省,在外公館,025,95,015,2,12,2,08,広報文化交流及報道対策費,在外職員等旅費,28149,5616,22533
外務省,在外公館,025,95,015,2,12,2,08,広報文化交流及報道対策費,政府開発援助在外職員等旅費,1095,1095,0
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,庁費,4338,1599,2739
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,政府開発援助庁費,137,116,21
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,情報処理業務庁費,22792,20338,2454
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,啓発宣伝費,356023,337980,18043
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,在外公館設備整備費,11389,17979,-6590
外務省,在外公館,026,95,015,2,12,9,06,領事政策費,諸謝金,1743528,1584279,159249
外務省,在外公館,026,95,015,2,12,9,06,領事政策費,在外選挙事務謝金,12399,116559,-104160
外務省,在外公館,026,95,015,2,12,9,06,領事政策費,領事事務謝金,26507,22408,4099
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,在外職員等旅費,26828,36434,-9606
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,領事事務職員等旅費,33506,31461,2045
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,在外選挙事務職員旅費,0,65759,-65759
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,庁費,36240,34318,1922
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,情報処理業務庁費,6185,8865,-2680
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外公館連絡庁費,55905,63404,-7499
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外選挙事務庁費,17063,123097,-106034
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,領事事務庁費,14938,14643,295
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外公館等借料,1186653,915606,271047
外務省,在外公館,026,95,015,2,95,9,23,領事政策費,海外邦人援護短期貸出金,20000,25000,-5000
外務省,在外公館,027,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,932352,810144,122208
外務省,在外公館,027,50,015,2,12,2,08,経済協力費,政府開発援助在外職員等旅費,50361,48462,1899
外務省,在外公館,027,50,015,2,12,3,09,経済協力費,政府開発援助庁費,14434,12497,1937
財務省,財務本省,001,95,016,2,11,1,02,財務本省共通費,職員基本給,8720423,7969681,750742
財務省,財務本省,001,95,016,2,11,1,03,財務本省共通費,職員諸手当,4105929,3722960,382969
財務省,財務本省,001,95,016,2,11,1,04,財務本省共通費,超過勤務手当,2297251,2147046,150205
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,委員手当,23649,21254,2395
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,非常勤職員手当,123961,115764,8197
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,休職者給与,80206,86463,-6257
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,国際機関等派遣職員給与,498861,470782,28079
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,短時間勤務職員給与,122982,112511,10471
財務省,財務本省,001,95,016,2,15,1,05,財務本省共通費,公務災害補償費,163720,146742,16978
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,退職手当,12151346,11413294,738052
財務省,財務本省,001,95,089,2,11,1,05,財務本省共通費,子どものための金銭の給付,143570,145020,-1450
財務省,財務本省,001,95,016,2,12,9,06,財務本省共通費,諸謝金,118413,111531,6882
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,職員旅費,559037,547291,11746
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国為替検査旅費,3534,3838,-304
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国留学旅費,96096,95966,130
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,赴任旅費,381500,371240,10260
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,委員等旅費,35085,22258,12827
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国人招へい旅費,1012,1042,-30
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁費,1943002,1883872,59130
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,国会図書館支部庁費,3295,3203,92
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,情報処理業務庁費,1617635,1696966,-79331
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁舎管理改善設備整備費,938254,922607,15647
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,印紙製造費,1255002,1296723,-41721
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,通信専用料,18677,13029,5648
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,電子計算機等借料,258211,252288,5923
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,招へい外国人滞在費,424,424,0
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,各所修繕,250682,219920,30762
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,公共施設等維持管理運営費,43023,41827,1196
財務省,財務本省,001,95,199,2,13,3,09,財務本省共通費,自動車重量税,423,508,-85
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,国家公務員共済組合負担金,17523753,17504643,19110
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,基礎年金等国家公務員共済組合負担金,4304272,4355244,-50972
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,育児休業手当金国家公務員共済組合負担金,18173,19347,-1174
財務省,財務本省,001,95,029,2,13,5,16,財務本省共通費,国有資産所在市町村交付金,29164,29587,-423
財務省,財務本省,001,95,016,2,72,5,16,財務本省共通費,関税協力理事会等分担金,199539,171564,27975
財務省,財務本省,001,95,016,2,12,9,17,財務本省共通費,交際費,1034,1072,-38
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,賠償償還及払戻金,4000,4000,0
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,貨幣交換差減補填金,92835000,50104000,42731000
財務省,財務本省,001,95,199,2,40,9,20,財務本省共通費,保険会社損失補償金,707,705,2
財務省,財務本省,002,95,016,1,20,2,08,財務本省施設費,施設施工旅費,177,1419,-1242
財務省,財務本省,002,95,016,1,20,3,09,財務本省施設費,施設施工庁費,252,21158,-20906
財務省,財務本省,002,95,016,1,20,4,15,財務本省施設費,施設整備費,223661,223710,-49
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,委員手当,240,288,-48
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,非常勤職員手当,1889,1884,5
財務省,財務本省,003,95,016,2,12,9,06,財政健全化推進費,諸謝金,9367,8700,667
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,職員旅費,69921,71072,-1151
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,委員等旅費,6897,8222,-1325
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,庁費,131441,102590,28851
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,研修所庁費,33935,31544,2391
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,予算編成事務等機械化庁費,1406634,1388972,17662
財務省,財務本省,003,95,016,2,20,3,09,財政健全化推進費,歳入歳出関係事務機械化庁費,1799013,1484328,314685
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,情報処理業務庁費,22680,27562,-4882
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,通信専用料,119449,116146,3303
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,電子計算機等借料,4197738,4081134,116604
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,土地建物借料,100508,97716,2792
財務省,財務本省,003,95,016,2,72,5,16,財政健全化推進費,経済協力開発機構拠出金,3921,3253,668
財務省,財務本省,004,95,016,2,12,9,06,税制企画立案費,諸謝金,1456,1304,152
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,職員旅費,9684,11504,-1820
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,委員等旅費,3060,3719,-659
財務省,財務本省,004,95,016,2,12,3,09,税制企画立案費,庁費,153209,180574,-27365
財務省,財務本省,005,95,016,2,11,1,05,資産債務管理費,非常勤職員手当,37093,33862,3231
財務省,財務本省,005,95,016,2,12,9,06,資産債務管理費,諸謝金,2207,4788,-2581
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,職員旅費,11527,11343,184
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,委員等旅費,48,365,-317
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,庁費,32576,27425,5151
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,情報処理業務庁費,924875,939775,-14900
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,通信専用料,498,485,13
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,電子計算機等借料,841974,691768,150206
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,公共施設等維持管理運営費,848130,1056532,-208402
財務省,財務本省,008,20,100,2,12,9,06,国債費,諸謝金,7841,0,7841
財務省,財務本省,008,20,100,2,12,2,08,国債費,職員旅費,22211,0,22211
財務省,財務本省,008,20,100,2,12,2,08,国債費,委員等旅費,3145,0,3145
財務省,財務本省,008,20,100,2,12,3,09,国債費,庁費,818218,0,818218
財務省,財務本省,008,20,100,2,12,3,09,国債費,情報処理業務庁費,47152,0,47152
財務省,財務本省,008,20,100,2,12,3,09,国債費,通信専用料,265,0,265
財務省,財務本省,008,20,100,1,30,6,22,国債費,出資国債等償還財源国債整理基金特別会計へ繰入,185262419,140255824,45006595
財務省,財務本省,008,20,100,2,30,6,22,国債費,普通国債等償還財源等国債整理基金特別会計へ繰入,22781288286,22087210574,694077712
財務省,財務本省,008,20,100,2,30,6,22,国債費,年金特例公債償還財源等国債整理基金特別会計へ繰入,302705330,14025828,288679502
財務省,財務本省,007,95,016,1,93,2,08,公務員宿舎施設費,施設施工旅費,9763,7849,1914
財務省,財務本省,007,95,016,1,93,3,09,公務員宿舎施設費,施設施工庁費,662757,446184,216573
財務省,財務本省,007,95,016,1,93,4,15,公務員宿舎施設費,施設整備費,125756,0,125756
財務省,財務本省,007,95,016,1,93,4,15,公務員宿舎施設費,合同宿舎施設改修費,5769335,5742953,26382
財務省,財務本省,007,95,016,1,20,4,15,公務員宿舎施設費,不動産購入費,0,202681,-202681
財務省,財務本省,014,95,016,1,20,2,08,特定国有財産整備費,施設施工旅費,1143,246,897
財務省,財務本省,014,95,016,1,20,3,09,特定国有財産整備費,施設施工庁費,37465,12724,24741
財務省,財務本省,014,35,030,2,20,4,15,特定国有財産整備費,防衛施設整備費,1035546,581031,454515
財務省,財務本省,014,95,016,1,20,4,15,特定国有財産整備費,特定施設整備費,1103719,336000,767719
財務省,財務本省,016,95,016,2,12,3,09,特定国有財産整備諸費,庁費,944,0,944
財務省,財務本省,009,95,016,2,12,9,06,貨幣製造及信用秩序制度等企画立案費,諸謝金,642,684,-42
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,職員旅費,2906,2717,189
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,委員等旅費,153,148,5
財務省,財務本省,009,95,016,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,庁費,19839,19431,408
財務省,財務本省,009,95,018,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,貨幣製造費,14832515,14614737,217778
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,委員手当,420,378,42
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,非常勤職員手当,4530,4652,-122
財務省,財務本省,010,95,016,2,12,9,06,関税制度等企画立案費,諸謝金,70974,68855,2119
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,職員旅費,156793,152857,3936
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,委員等旅費,2994,5517,-2523
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,庁費,180758,185821,-5063
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,研修所庁費,289293,306550,-17257
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,輸出入貨物分析機器整備費,240893,244870,-3977
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,貿易調査統計費,170937,487514,-316577
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,電子計算機等借料,123164,152527,-29363
財務省,財務本省,011,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,23690,23937,-247
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,119041,115509,3532
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,13156,13708,-552
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助外国人招へい旅費,48672,51712,-3040
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助庁費,206681,224434,-17753
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助情報処理業務庁費,708,688,20
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助招へい外国人滞在費,44188,48956,-4768
財務省,財務本省,011,50,015,2,72,5,16,経済協力費,政府開発援助アジア開発銀行等拠出金,25900078,26465581,-565503
財務省,財務本省,011,50,062,1,95,9,24,経済協力費,政府開発援助独立行政法人国際協力機構有償資金協力部門出資金,48500000,50600000,-2100000
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助アジア開発銀行出資金,4508206,3791713,716493
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助米州投資公社出資金,0,81180,-81180
財務省,財務本省,012,60,062,2,40,5,16,政策金融費,株式会社日本政策金融公庫補助金,22733,120616,-97883
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補助金,80811,73497,7314
財務省,財務本省,012,60,062,2,40,5,16,政策金融費,株式会社日本政策金融公庫補給金,12863000,11764000,1099000
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補給金,1200,1200,0
財務省,財務本省,012,60,062,1,95,9,24,政策金融費,株式会社日本政策金融公庫出資金,58500000,59500000,-1000000
財務省,財務本省,013,95,081,2,71,5,16,国家公務員共済組合連合会等助成費,国家公務員共済組合連合会補助金,2001116,1985757,15359
財務省,財務本省,013,04,081,2,71,5,16,国家公務員共済組合連合会等助成費,日本郵政共済組合等補助金,117835,114930,2905
財務省,財務本省,013,95,081,2,30,5,16,国家公務員共済組合連合会等助成費,基礎年金等国家公務員共済組合連合会職員共済組合負担金,3353913,3199290,154623
財務省,財務本省,013,02,081,2,30,5,16,国家公務員共済組合連合会等助成費,基礎年金等日本郵政共済組合等負担金,62520916,59184476,3336440
財務省,財務本省,013,95,081,2,60,5,16,国家公務員共済組合連合会等助成費,旧令共済組合年金等交付金,2382601,2737140,-354539
財務省,財務本省,013,95,081,2,60,5,16,国家公務員共済組合連合会等助成費,日本製鉄八幡共済組合年金交付金,21178,28484,-7306
財務省,財務本省,064,95,199,2,30,6,22,復興事業費等東日本大震災復興特別会計へ繰入,東日本大震災復興特別会計へ繰入,703021484,1038415924,-335394440
財務省,財務本省,019,98,110,2,95,9,99,予備費,(予備費),350000000,350000000,0
財務省,財務局,021,95,016,2,11,1,02,財務局共通費,職員基本給,19799788,18316622,1483166
財務省,財務局,021,95,016,2,11,1,03,財務局共通費,職員諸手当,9109885,8253804,856081
財務省,財務局,021,95,016,2,11,1,04,財務局共通費,超過勤務手当,986496,911938,74558
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,非常勤職員手当,535034,513561,21473
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,休職者給与,136594,108621,27973
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,短時間勤務職員給与,283301,131930,151371
財務省,財務局,021,95,089,2,11,1,05,財務局共通費,子どものための金銭の給付,283375,282870,505
